decision	reviewed_id	baseline_ids	baseline_sha256	form	reason	reviewer	review_date	review_source_sha256
accepted	section_16_second_sermon_sentence_140	section_16_second_sermon_sentence_140	4061dd90967c19ee75cb22925575eabdf82180af1675583858fcae73501e0952	Torroa tsjes a ṣaan maspot a tumpa masini, tapos o achieb o ai marotul o morich, o ṣaan, o aba, alli mab'o merien o choa maunis a boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_141	section_16_second_sermon_sentence_141	e72955d0b102c16480a2d96df2d9651235a0664a78fe283d0cbc5504fde76abf	Maibas sja talan assaban mato, dem'ija mapan don, ṣo-o don o baak tapos, marotul o babosa, torro poetat ṣo-o pittau o gagil alla pinaga babos'ani pesasa, tamasea minerien o assaban a don micho, inau alli maunis tummoach o assaban ja don, ka-erinen innaide babos'aicho-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_142	section_16_second_sermon_sentence_142	c32545cd8f5f59ed6604867a246ff371ab8806f46da336f60f9d5c9d70301c6c	Masini ṣabanno torro miall'o boesum, o choa rará, o ta, o abas, achieb o ai mauchus mato, marotul ja tapos o morich ai, o ṣaan, o aba; torro mit'o boesum, o zijsja alli pittol o maamḡach a mabarra maḡarieb, alli mab'o orachan, machon-ṣar tummoach a meodup, alla pattadach ṣo-o parar'o tapos o ta; torro miall'o alá o boesum maibas o tattakkoob a chochcho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_143	section_16_second_sermon_sentence_143	b601d33dd4acab5a2da5e40cb2a5b68a44072f211949ce2d9368edc4ffda424b	Atassan o mapan rará, maibas o tollalis o chau; torro mit'o zijsja chumpochpod o rará, ṣo-o maukat o choa ri-ó, makkesjap channumma namo poetat ṣo-o pittau o gagil, alla paga charri o Airien, tamase'ani pesasa minerien o tapos ai, ṣo-o taulaulan tumka maibas o choa rima, taulaulan maladik a chummimit o choa barra ṣo-o aba; inau alli maunis tummoach o boesum, o ta, a abas, sja alli erinen innaide roman aicho-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_144	section_16_second_sermon_sentence_144	8646c2c3a540504ef62e686d27ffe0cee90e6924da139c0edb6130dabd554c98	Assánman-a inau ka-itan gagil inni tattorroddaurono tataap, alla paga charri o Airien, o ai attonannan ta Deos, makkesjap i torro babosa poetautat, ṣo-o pittau o gagil o tuppono pesas'o mini, alla paga Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_145	section_16_second_sermon_sentence_145	12ef379aaafef39c3f0a0c5538a822026ba9befffb9327b2637333d7725cf6f5	Ta Apostel Paulus pachip o a-i-jor a nattada tuppo, alla, makkesjap o chono ai, kaṣai pana ta Deos, poetautat channumma, alla paga ma-achachád o chono ai kasummad'ichonoë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_146	section_16_second_sermon_sentence_146	18783ccfb58d889780a387324a082bea4ace88ea296ccdcb2ba656abcfd432d1	Alla paga Deos, paita choa tapos o tataap; tomm'ija paga gagil o Deos, alli mab'o pait'aicho-ies.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_147	section_16_second_sermon_sentence_147	fc22c41873619fbd02230ffc7725790ddbe43b76ee6f838aadbba8e8379a8c39	Torro miall'o Airien o ai inni tattorrodaurono choa tataap; tomm'ija Airien o mini, moeda choa ḡa ja boa, ṣo-o tapos choa aunis o gagil, pa itan inni tattorroddaurono tataap o ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_148	section_16_second_sermon_sentence_148	3db72c3a6e7bbc047d56eccb88bcc074c922f1c3516133c375554b96af3b797f	Inau micho babosa maspot a summad'i ta Deos, maibas pab'ija ta Paulus.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_149	section_16_second_sermon_sentence_149	b4319eb014c45f35b33c7d8660e9376c6a8c890ff4f1ff176653957a691e4df9	Matalam marmimi ja tsjes, indea maspot a ṣummad'i ta Deos, ja de babo ja de rapo; ja de boesum, ja de ta.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_150	section_16_second_sermon_sentence_150	b81c5c95aaedbda04488beb25c901d5ad3943dcb726703045aa2b3f3fc2c8283	Assánman-a na-a ṣaṣummabas o ummillaḡ o micho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_151	section_16_second_sermon_sentence_151	7d644d8f5a9090415bb497609770c0cf33315728b81d66712acd62499cfe1c2d	Kapesasa, maspot a maba, alla pa itan ta Deos o machá o bog, tamasea tsjes o auchos, ṣo-o ṣummos'i rará, pan'o ai alli mab'o mababat o babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_152	section_16_second_sermon_sentence_152	712fc952d5ddda2620b1c536e8e3773eb2d3db555b4e899f233c020c0453704e	Inau micho ani pesasa maunis pinas o choa boa ta Deos, ṣo-o pana choa tataap pinachip o choa ranied kabinidoan, inninumma pattas o choa ḡa, patorrod o choa boa, ṣo-o tapos choa aunis o gagil.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_153	section_16_second_sermon_sentence_153	e29e273933900a0b05a69f67ea537d8f26a4333d897abc664534acf15abe9fc7	Masini ja itan ta Deos maso gagil a chaddik, inni tattorrodaurono choa ranied kabidoan, katalan ja icho inni choa maunis a rará, rará o ai paga maunis choa ála, al'o choa ranied innai choa ḡa, innai choa boa, innai choa maunis a sjiem, inni choa Auchar-ech, ta Spirito Santo, innai choa barra, cho'airab, choa bisse-bissé, cho'atillo, choa bó, choa ri-ó, cho'al-ál, cho-aṣoso, choa tapos o tataap.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_154	section_16_second_sermon_sentence_154	faabe27346ff8abe24cd87cc7ff08aa46f98e632964d6fdf1ba4ae73ed4a9ba2	Kanarroa-da tuppo pait'o choa boa ta Deos o babosa, maunis a tuppo de ta, maunis a tuppo de boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_155	section_16_second_sermon_sentence_155	869b6cdbb2bbadc1a8cf236987cddc8a45fe60f24953629ec84d2cac5418d1cf	De ta pait'o choa boa maibas inni tattorroddauron, de boesum maibas o morr'a morra, michoṣar a pattite, o auchos gagil.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_156	section_16_second_sermon_sentence_156	9e08a84914f352ec11eb13a836574463e629a865f4cffc9899653f92302da804	De ta icho dummarram o babosa madarram icho maibas inni tattorroddauron, alla madarram o auchos icho inni boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_157	section_16_second_sermon_sentence_157	dc9b95c522d17817ef2c681d19add6c25bbde92b4bdfb14f72c45d36703d3c7b	Patorrod ja choa boa inni narroa-da tattorroddaurono de ta, tattorroddaurono choa tataap, ṣo-o tattorroddaurono choa ranied kabinidoan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_158	section_16_second_sermon_sentence_158	4dee25977a25dab88efc11d8dac592413e6d5e359c8c5870312fa171c0bb125c	Tattorroddaurono tataap o ai paita, alla paga Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_159	section_16_second_sermon_sentence_159	ee62d84ed05380eceb956231fbbb048280d0266fb94f13d06de12782847d3ecf	Tattorroddaurono kabidoan ranied o ai paba, tomm'ija paga gagil o Deos o mini, numm'ija icho, numma choa airab, numma choa tataap, indema pattodon ja icho: pait'o tarran pana choa boa, pa-i-jor o babosa pana boesum-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_160	section_16_second_sermon_sentence_160	577ecc0c76a981efd47c7b931b37b6697a4c91dd55f75756a1f2b3142a2bca2b	Ṣabanno torro babosa inamoos ṣummad'i ta Deos inni narroa-da tattorroddaurono mini, icho tummillaḡ i torroa ṣaan, tummoach i torroa tsjes, ṣo-o patal'o choa boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_161	section_16_second_sermon_sentence_161	79ac6eac6c6c22ee705944e84fc811e5a2f66d47c1f97743fcf40d01a910cceb	Itá, indea torro maspot a ṣummad'i ta Deos, inni choa tataap, inni tataap o boesum a tapos o ta, ṣo-o maso achaddik inni choa ranied kabinidoan, inni numm'icho pattas ṣo-o pab'o choa boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_162	section_16_second_sermon_sentence_162	2d39ada4abfa0b048279c988f8097407f5ba0c5614a9c7265659c2f556795ab4	Kabidoan ranied o ai paga bido o Deos pana babosa, bido o ai inácho innai boesum, inni numm'aloddan o babosa, alla machi'o kakossi, ṣo-o mabarr'i ta Deos, alla pacheoach ma-auri-edda-da tsjes, pana tamau o tsjes ai, alla ṣummad'i ta Deos, dummauko o cho'Airien, pittau o gagil o choa boa, ṣo-o poetautat inni choa bó, maibas insini pab'ija ta Paulus, alla babosa maspot a poetautat channumm'inni rió o Deos, a al-ál o tsjes, ṣo-o pittau alla paga ma-achachád o chono ai kaṣummad'ichonoë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_163	section_16_second_sermon_sentence_163	5e5708f311475e65b0c50f075fa190b7df6a512e2aea5058d75a0d4503517420	Alli maṣabba ja marotul o charri o ai ta Deos, o ai paga chuppod o gagil o tapos rio.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_164	section_16_second_sermon_sentence_164	6f51883c64110cf9aa83ada7d7dff2f1dbcafe914c8c4513803813b5baf0b7f8	Boesum a ta ṣo-o choa tapó maunis icho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_165	section_16_second_sermon_sentence_165	6735cee515f9fe5a01da26822e276111f44c5711b6b856835ca9979c89d36c27	Kamabarr'ija tapos o ai, ṣo-o ummoob o tapos choa airab.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_166	section_16_second_sermon_sentence_166	383fb8e232b5139fed6f9ac9461a0e8771969e57ac370a0a7f79c6fecb8f475f	Sja merab o chummad o choa ázjies-in, ṣo-o chummoté i decho, makkesjap choa barra, ṣo-o alli ilen innaide charri o ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_167	section_16_second_sermon_sentence_167	3e79f8b5d79f01dd641bb71b427d0e8ec022190df813d410ad127b539d3146b8	Na-a micho paga chachad, machó, na-a chachummad.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_168	section_16_second_sermon_sentence_168	3141d5e2b815ebc33ae25a059670a92f5bff12d14fe439514521018e3a3b7d5f	Kasjabaan sja maukat o choa aran, choa sisjiem, sja merab o chummad o choa aukattan a cho, ṣo-o passoso i decho, mapan ja choa aṣoso, de babo, de rapo, lallum abas, de ta, inni boesum ṣo-o alli maḡamḡam pea.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_169	section_16_second_sermon_sentence_169	37518f39e640a74aec6421fce4f7baaeeb5b6700d37acf856122040078d977b1	Ta Paulus ṣummoal insini o choa al-ál o tsjes, ṣo-o pattonan o ma-achachad michoṣar a pattite, ma-a-al-ál a ma-ai-a, tamasea kumrar o choa rima, ṣo-o pádabbi o tapos o ai morich.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_170	section_16_second_sermon_sentence_170	25f2fd34fc2a4a66ddf8177e4c7a963fb40ce912dc4729e0ade33d7ca0bd5af1	Pagatomma matasas o babosa de tapos o ta, ṣo-o matapo a cho tapos o assaban a don, matsikap ja choa inochan tallochon a baas, ṣo-o paga rot channumma.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_171	section_16_second_sermon_sentence_171	14befa8ee3d4700f9a0c6d945eea80f6a7498898ceae089a7cc6e01085bb053a	Naida tuppono inochan ino ipaan tapos o babosa de borroch o ta mini?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_172	section_16_second_sermon_sentence_172	e34dc37f7278201527da1a567fc3d30ba313f9eec8c5ef1fbc53e004b933f522	paga adda, batur, baziep, bo'o baron, mapan a binnan, nauqua, saam, babóno bonna, loan o baron, mapan a mario atsi de abas, de sabbadech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_173	section_16_second_sermon_sentence_173	7d79ef4ef4c8274505f4d030a0ab5ae8216aa1e66871f0ae78a51c0c31f7b7c4	Ṣo-o azjies tummaramar de roman a ta paga romaroman a inochan channumma.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_174	section_16_second_sermon_sentence_174	47c9f39749e5399a9c1750a028f7529fa43296e587ff6985ef4a270fc499ca3b	Marach ja patapos innai maadaldál choa rim'o tapos o ai masabb'ija decho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_175	section_16_second_sermon_sentence_175	3b97b0a9d1d26e4c9f91e5bb5c93b0360a97ff484d17b3cb2da8963661b35a9b	Mauromaroman ja choa aṣoso, zikakas, naupoot, dippi, barieg, ṣoë o kakan, barri, oetas, rará, tadách, binnas o bog, a barra, morich o ma-ilip, ṣaan, ába, ṣo-o cheer o tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_16_second_sermon_sentence_176	section_16_second_sermon_sentence_176	5b237f9858fc60eab6971a27fc943c2b3353a2fbb89e9767db9e0aa3539a491b	Ṣo-o ean o baak o tapos ai, ṣo-o tapos o babosa; ean channumm'o chono ai mautsiri i ta Deos, ṣo-o alli meach'ija icho, inau mabá-ṣar alla maṣabb'o aicho-ies decho-noë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
