table_id,page_number_one_based,printed_page_number,chapter_number,section_number,table_title,row_label,column_label,truku_form_raw,truku_form_clean,chinese_meaning_raw,chinese_meaning_clean,morphology_label,word_class_change,cell_raw,cell_clean,parse_confidence,xml_eligible_candidate,notes
p0091_t01,91,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,sg-,sg-,部落,部落,,→,4 | sg- | alang | 部落 | sge-alang | 依靠部落 | 名詞→動詞,4 | sg- | alang | 部落 | sge-alang | 依靠部落 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0092_t01,92,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,sn- (msn-),sn- (msn-),女人,女人,,→,1 | sn- (msn-) | kuyuh | 女人 | sn-kuyuh | 為了女人而吵 | 名詞→動詞,1 | sn- (msn-) | kuyuh | 女人 | sn-kuyuh | 為了女人而吵 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0092_t01,92,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,sn- (msn-),sn- (msn-),小孩,小孩,,→,2 | sn- (msn-) | laqi | 小孩 | sn-laqi | 為了小孩而吵 | 名詞→動詞,2 | sn- (msn-) | laqi | 小孩 | sn-laqi | 為了小孩而吵 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0092_t01,92,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,sn- (msn-),sn- (msn-),錢,錢,,→,3 | sn- (msn-) | pila | 錢 | sn-pila | 為了錢而吵 | 名詞→動詞,3 | sn- (msn-) | pila | 錢 | sn-pila | 為了錢而吵 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0092_t01,92,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,sn- (msn-),sn- (msn-),肉,肉,,→,4 | sn- (msn-) | hiyi | 肉 | sn-hiyi | 為了肉而吵 | 名詞→動詞,4 | sn- (msn-) | hiyi | 肉 | sn-hiyi | 為了肉而吵 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,麻雀,麻雀,,→,1 | maa- | purut | 麻雀 | maa-purut | 變成麻雀 | 名詞→動詞,1 | maa- | purut | 麻雀 | maa-purut | 變成麻雀 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,猴子,猴子,,→,2 | maa- | rungay | 猴子 | maa-rungay | 變成猴子 | 名詞→動詞,2 | maa- | rungay | 猴子 | maa-rungay | 變成猴子 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,爸爸,爸爸,,→,3 | maa- | tama | 爸爸 | maa-tama | 變成爸爸 | 名詞→動詞,3 | maa- | tama | 爸爸 | maa-tama | 變成爸爸 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,蝴蝶,蝴蝶,,→,4 | maa- | klaway | 蝴蝶 | maa-klaway | 變成蝴蝶 | 名詞→動詞,4 | maa- | klaway | 蝴蝶 | maa-klaway | 變成蝴蝶 | 名詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,5,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,好的,好的,,→,5 | maa- | malu | 好的 | maa-malu | 變好 | 靜態動詞→動詞,5 | maa- | malu | 好的 | maa-malu | 變好 | 靜態動詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0093_t01,93,,,,,6,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,maa-,maa-,大的,大的,,→,6 | maa- | paru | 大的 | maa-paru | 變大 | 靜態動詞→動詞,6 | maa- | paru | 大的 | maa-paru | 變大 | 靜態動詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0095_t01,95,,,,,1,;序號;;;詞綴;;;詞幹;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,emp-,emp-,偷,偷,,→,1 | emp- | geeguy | 偷 | emp-geeguy | 小偷 | 動詞→名詞,1 | emp- | geeguy | 偷 | emp-geeguy | 小偷 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0095_t01,95,,,,,2,;序號;;;詞綴;;;詞幹;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,emp-,emp-,煮,煮,,→,2 | emp- | hapuy | 煮 | emp-hapuy | 廚師 | 動詞→名詞,2 | emp- | hapuy | 煮 | emp-hapuy | 廚師 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0095_t01,95,,,,,3,;序號;;;詞綴;;;詞幹;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,emp-,emp-,教,教,,→,3 | emp- | tgsa | 教 | emp-tgsa | 老師 | 動詞→名詞,3 | emp- | tgsa | 教 | emp-tgsa | 老師 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0095_t01,95,,,,,4,;序號;;;詞綴;;;詞幹;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,emp-,emp-,捕魚,捕魚,,→,4 | emp- | tqsurux | 捕魚 | emp-tqsurux | 漁夫 | 動詞→名詞,4 | emp- | tqsurux | 捕魚 | emp-tqsurux | 漁夫 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0095_t01,95,,,,,5,;序號;;;詞綴;;;詞幹;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,emp-,emp-,打鐵,打鐵,,→,5 | emp- | txiluy | 打鐵 | emp-txiluy | 鐵匠 | 動詞→名詞,5 | emp- | txiluy | 打鐵 | emp-txiluy | 鐵匠 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,1,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,Mayrinax Atayal,Mayrinax Atayal,唱歌,唱歌,,,Mayrinax Atayal | 1 | paquwas | 唱歌 | pa-paquwas | pa-paquwas | 歌手 將要唱,Mayrinax Atayal | 1 | paquwas | 唱歌 | pa-paquwas | pa-paquwas | 歌手 將要唱,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,2,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,patauwaw,patauwaw,工作,工作,,,2 | patauwaw | 工作 | pa-ptauwaw | pa-ptauwaw | 工人 將要工作,2 | patauwaw | 工作 | pa-ptauwaw | pa-ptauwaw | 工人 將要工作,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,3,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,quriq,quriq,偷,偷,,,3 | quriq | 偷 | pa-quriq | pa-quriq | 小偷 將要偷,3 | quriq | 偷 | pa-quriq | pa-quriq | 小偷 將要偷,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,4,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,歌手,歌手,,,歌手,歌手,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,5,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,me-uyas,me-uyas,唱歌,唱歌,,,1 | me-uyas | 唱歌 | emp-euyas | emp-euyas,1 | me-uyas | 唱歌 | emp-euyas | emp-euyas,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,6,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,將要唱,將要唱,,,將要唱,將要唱,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,8,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,工人,工人,,,工人,工人,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,9,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,Truku,Truku,工作,工作,,,Truku | 2 | qpah | 工作 | emp-qpah | emp-qpah,Truku | 2 | qpah | 工作 | emp-qpah | emp-qpah,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,10,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,將要工作,將要工作,,,將要工作,將要工作,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,12,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,小偷,小偷,,,小偷,小偷,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,13,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,geeguy,geeguy,偷,偷,,,3 | geeguy | 偷 | emp-geeguy | emp-geeguy,3 | geeguy | 偷 | emp-geeguy | emp-geeguy,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0096_t01,96,,,,,14,;語言;;;序號;;;動態動詞詞根;;;語意;;;AF的未來式;;;主事者名物化;;;語意;,,,將要偷,將要偷,,,將要偷,將要偷,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,1,;後綴;;;族語;;;華語;;;備註;,-a,-a,Sa-a =ta da. 去-a-我們 了,Sa-a =ta da. 去-a-我們 了,,,-a | Sa-a =ta da. 去-a-我們 了 | 我們走吧(一起走吧),-a | Sa-a =ta da. 去-a-我們 了 | 我們走吧(一起走吧),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,2,;後綴;;;族語;;;華語;;;備註;,-an,-an,Sa-an =mu r-m-ngaw. 去-an -我 講<-AF>,Sa-an =mu r-m-ngaw. 去-an -我 講<-AF>,,,-an | Sa-an =mu r-m-ngaw. 去-an -我 講<-AF> | 我去講 (已經講了) | 過去式,-an | Sa-an =mu r-m-ngaw. 去-an -我 講<-AF> | 我去講 (已經講了) | 過去式,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,3,;後綴;;;族語;;;華語;;;備註;,-anay,-anay,Sa-anay =ta haya m-ahu. 去-anay-我們 幫 洗,Sa-anay =ta haya m-ahu. 去-anay-我們 幫 洗,,,-anay | Sa-anay =ta haya m-ahu. 去-anay-我們 幫 洗 | 我們去幫忙洗 | 勉強,-anay | Sa-anay =ta haya m-ahu. 去-anay-我們 幫 洗 | 我們去幫忙洗 | 勉強,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,4,;後綴;;;族語;;;華語;;;備註;,-ani,-ani,Sa-ani ha m-kan ka n-hapuy =na. 去-ani AF-吃 主格 n-煮-他,Sa-ani ha m-kan ka n-hapuy =na. 去-ani AF-吃 主格 n-煮-他,,,-ani | Sa-ani ha m-kan ka n-hapuy =na. 去-ani AF-吃 主格 n-煮-他 | 他煮的飯你去吃阿！ (人家請吃，卻都不 去) | 本人不願 意(勉強),-ani | Sa-ani ha m-kan ka n-hapuy =na. 去-ani AF-吃 主格 n-煮-他 | 他煮的飯你去吃阿！ (人家請吃，卻都不 去) | 本人不願 意(勉強),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,5,;後綴;;;族語;;;華語;;;備註;,-aw,-aw,Sa-aw =mu m-angal. 去-aw -我 AF-拿,Sa-aw =mu m-angal. 去-aw -我 AF-拿,,,-aw | Sa-aw =mu m-angal. 去-aw -我 AF-拿 | 我去拿(沒有人去 拿，乾脆我去拿好了) | 勉強,-aw | Sa-aw =mu m-angal. 去-aw -我 AF-拿 | 我去拿(沒有人去 拿，乾脆我去拿好了) | 勉強,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,6,;後綴;;;族語;;;華語;;;備註;,-ay,-ay,Sa-ay =ta haya mahu ka lukus =niya. 去-ay-我們 幫 AF-洗 主格 衣服-他,Sa-ay =ta haya mahu ka lukus =niya. 去-ay-我們 幫 AF-洗 主格 衣服-他,,,-ay | Sa-ay =ta haya mahu ka lukus =niya. 去-ay-我們 幫 AF-洗 主格 衣服-他 | 我們去幫他洗衣服 (可能他生病了) | 因同情 而幫忙,-ay | Sa-ay =ta haya mahu ka lukus =niya. 去-ay-我們 幫 AF-洗 主格 衣服-他 | 我們去幫他洗衣服 (可能他生病了) | 因同情 而幫忙,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,7,;後綴;;;族語;;;華語;;;備註;,-i,-i,Sa-i smiling! 去-i 問<AF>,Sa-i smiling! 去-i 問<AF>,,,-i | Sa-i smiling! 去-i 問<AF> | 去問！ | 祈使命令,-i | Sa-i smiling! 去-i 問<AF> | 去問！ | 祈使命令,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t01,97,,,,,8,;後綴;;;族語;;;華語;;;備註;,-un,-un,Sa-un =mu m-gay ka patas nii.. 去-un-我 AF-給 主格 書 這,Sa-un =mu m-gay ka patas nii.. 去-un-我 AF-給 主格 書 這,,,-un | Sa-un =mu m-gay ka patas nii.. 去-un-我 AF-給 主格 書 這 | 我要去送這本書 (尚未送) | 未來式,-un | Sa-un =mu m-gay ka patas nii.. 去-un-我 AF-給 主格 書 這 | 我要去送這本書 (尚未送) | 未來式,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,煮,煮,,→,1 | -an | hapuy | 煮 | hpuy-an | 廚房 | 動詞→名詞,1 | -an | hapuy | 煮 | hpuy-an | 廚房 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,睡覺,睡覺,,→,2 | -an | taqi | 睡覺 | tqi-an | 臥室 | 動詞→名詞,2 | -an | taqi | 睡覺 | tqi-an | 臥室 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,洗澡,洗澡,,→,3 | -an | trima | 洗澡 | trma-an | 浴室 | 動詞→名詞,3 | -an | trima | 洗澡 | trma-an | 浴室 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,買賣,買賣,,→,4 | -an | sbarig | 買賣 | sbrig-an | 商店 | 動詞→名詞,4 | -an | sbarig | 買賣 | sbrig-an | 商店 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,5,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,跑步,跑步,,→,5 | -an | talang | 跑步 | tlam-an124 | 運動場 | 動詞→名詞,5 | -an | talang | 跑步 | tlam-an124 | 運動場 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0097_t02,97,,,,,6,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,發射(子彈),發射(子彈),,→,6 | -an | bsqar | 發射(子彈) | bsqar-an | 靶子 | 動詞→名詞,6 | -an | bsqar | 發射(子彈) | bsqar-an | 靶子 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0098_t01,98,,,,,1,7;-an;qpah;工作;qmpah-an125;田地；辦公室;動詞→名詞,-an,-an,工作,工作,,→,7 | -an | qpah | 工作 | qmpah-an125 | 田地；辦公室 | 動詞→名詞,7 | -an | qpah | 工作 | qmpah-an125 | 田地；辦公室 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0098_t02,98,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,擰乾,擰乾,,→,1 | -an | qpi | 擰乾 | qpi-an | 脫水機 | 動詞→名詞,1 | -an | qpi | 擰乾 | qpi-an | 脫水機 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0098_t02,98,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,放,放,,→,2 | -an | powsa | 放 | psa-an | 箱子、桶 | 動詞→名詞,2 | -an | powsa | 放 | psa-an | 箱子、桶 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0098_t02,98,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,烤,烤,,→,3 | -an | magig | 烤 | gig-an | 烤區；烤肉架 | 動詞→名詞,3 | -an | magig | 烤 | gig-an | 烤區；烤肉架 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t01,99,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,休息,休息,,→,1 | -an | sangay | 休息 | sngay-an | 星期日 (休息的日子) | 動詞→名詞,1 | -an | sangay | 休息 | sngay-an | 星期日 (休息的日子) | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t01,99,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,長筍,長筍,,→,2 | -an | tlxi | 長筍 | tlxi-an | 長筍季節 | 動詞→名詞,2 | -an | tlxi | 長筍 | tlxi-an | 長筍季節 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t01,99,,,,,3,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,三,三,,→,3 | -an | tru | 三 | kn-tru-an | 後天 三天後 | 基數→名詞,3 | -an | tru | 三 | kn-tru-an | 後天 三天後 | 基數→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t01,99,,,,,4,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-an,-an,三,三,,→,4 | -an | tru | 三 | sn-tru-an | 前天 三天前 | 基數→名詞,4 | -an | tru | 三 | sn-tru-an | 前天 三天前 | 基數→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t02,99,,,,,1,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-un,-un,書寫；讀書,書寫；讀書,,→,1 | -un | patas | 書寫；讀書 | ptas-un | 作業；要寫的東西 | 動詞→名詞,1 | -un | patas | 書寫；讀書 | ptas-un | 作業；要寫的東西 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0099_t02,99,,,,,2,;序號;;;詞綴;;;詞根;;;華語;;;衍生後形式;;;衍生後語意;;;詞類改變;,-un,-un,工作(動),工作(動),,→,2 | -un | qpah | 工作(動) | qpah-un | 工作(名) | 動詞→名詞,2 | -un | qpah | 工作(動) | qpah-un | 工作(名) | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
