record_id	section	section_title	part	label	printed_page_start	printed_page_end	pdf_object_page_start	pdf_object_page_end	has_translation	form_chars	standard_chars	translation_chars	notes	translation	form	standard
section_10_item_75_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_75_favorlanger	29	29	61	61	True	43	43	36	Favorlanger turn split at printed speaker labels; boundary number and label omitted	Did their posterity also transgress?	Ja choa sjiem o sjiem kinummossi channumma?	Ja choa sjiem o sjiem kinummossi channumma?
section_10_item_75_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_75_stranger	29	29	61	61	True	151	150	168	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	Yes, all the children of men have in the beginning transgressed in Adam and Eve, and have imitated their disobedience, just as they imitated the disobedience of haibos.	Hena, tapos sisjiem o babosa kinummossi ani pesasa inni ta Adam a Eva, ṣo-o tsimichier o choa kakossi, maibas tsinimichier o Kakossi o haibos dechonoë.	Hena, tapos sisjiem o babosa kinummossi ani pesasa inni ta Adam a Eva, ṣoo tsimichier o choa kakossi, maibas tsinimichier o Kakossi o haibos dechonoë.
section_10_item_76_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_76_favorlanger	29	29	61	61	True	50	48	61	Favorlanger turn split at printed speaker labels; boundary number and label omitted	What! are all the children of men evil-doers and trespassers?	Oedan! Ja ma-arapies a ma-akakossi tapos o babosa?	Oedan! Ja maarapies a maakakossi tapos o babosa?
section_10_item_76_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_76_stranger	29	29	61	61	True	50	49	48	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	They have all transgressed, and are born in sin.	Kinummossi ja patapos, ṣo-o ausjimen inni arapies.	Kinummossi ja patapos, ṣoo ausjimen inni arapies.
section_10_item_77_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_77_favorlanger	29	30	61	62	True	65	64	98	Favorlanger turn split at printed speaker labels; boundary number and label omitted	Does haibos rather persevere in leading men to disobey God and to tempt them to commit wickedness?	Ja ta haibos machonṣar o pákossi o babosa, ṣo-o lummal'i arapies?	Ja ta haibos machonṣar o pákossi o babosa, ṣoo lummal'i arapies?
section_10_item_77_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_77_stranger	29	30	61	62	True	436	432	489	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	Yes, he goes to and fro, like a serpent, to poison us. He causes evil thoughts to arise in the heart, extinguishes the fear of God, as also knowledge of and faith in God, harasses the mind, so that it is filled with doubt and vain fears; thus it believes in haibos, in his deceitfulness, and lying superstitions. He does all he possibly can to increase man's ignorance concerning God, drunkenness, murder, adultery, envy, deceit, lies, theft, disobedience, obstinacy, and every wickedness.	Hena: pallidollido maibos o ibien, alla sumbach i narao. Pisor inni tsjes o tattuppau rapies. Potup o ikkil o Deos, o aba, o autat inni ta Deos. Paulakies o tsjes, alla marmimi a mikkil o baak; alla poetat inni haibos, inni choa sasalla, choa aríen o ma-atattosik. Maddobor ja icho alla moab otsiri o ta Deos, ma-audum a tsjes, árab, ách'o cho, chachod, sannan, sasalla, tattosik, áchab, kakossi, ma-araas a tsjes, ṣo-o tapos o arapies.	Hena: pallidollido maibos o ibien, alla sumbach i narao. Pisor inni tsjes o tattuppau rapies. Potup o ikkil o Deos, o aba, o autat inni ta Deos. Paulakies o tsjes, alla marmimi a mikkil o baak; alla poetat inni haibos, inni choa sasalla, choa aríen o maatattosik. Maddobor ja icho alla moab otsiri o ta Deos, maaudum a tsjes, árab, ách'o cho, chachod, sannan, sasalla, tattosik, áchab, kakossi, maaraas a tsjes, ṣoo tapos o arapies.
section_10_item_78_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_78_favorlanger	30	30	62	62	True	116	114	121	Favorlanger turn split at printed speaker labels; boundary number and label omitted	However much you may continue to dissuade us, our souls entirely cleave to haibos, because we are long accustomed to him.	Pagatomm'ijonoë machonṣar o ummaddo; ani milip torro madarram i ta haibos, ṣo-o mauchus mikkap icho torroa tsjes-oë.	Pagatomm'ijonoë machonṣar o ummaddo; ani milip torro madarram i ta haibos, ṣoo mauchus mikkap icho torroa tsjesoë.
section_10_item_78_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_78_stranger	30	30	62	62	True	32	32	34	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	You have not known his wickedness.	Minautsiri o cho'arapies imonoë.	Minautsiri o cho'arapies imonoë.
section_10_item_79_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_79_favorlanger	30	31	62	63	True	61	61	72	Favorlanger turn split at printed speaker labels; boundary number and label omitted	We fear to reject him; perhaps he will be angry with us, and do us harm.	Torro mikkil o tummis icho, depa makabol ṣai parapies i namo.	Torro mikkil o tummis icho, depa makabol ṣai parapies i namo.
section_10_item_79_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_79_stranger	30	31	62	63	True	72	71	75	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	If ye will continue to follow haibos, ye forsake God, and become His enemy.	Sja merab o ummior o haibos, imo lummido i ta Deos, ṣo-o kamazjies icho.	Sja merab o ummior o haibos, imo lummido i ta Deos, ṣoo kamazjies icho.
section_10_item_80_favorlanger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_80_favorlanger	31	32	63	64	True	46	45	46	Favorlanger turn split at printed speaker labels; boundary number and label omitted	Yes, but we fear too much the wrath of haibos.	Oedan, mauchus torro me-il o rais o ta haibos.	Oedan, mauchus torro meil o rais o ta haibos.
section_10_item_80_stranger	10	Dialogue Between a Favorlanger and a Dutch Stranger	dialogue_turn	item_80_stranger	31	32	63	64	True	1529	1500	1780	Dutch stranger turn split at printed speaker labels; boundary number and label omitted	And do ye not fear the wrath of God much more? If ye will follow after God, He will trample haibos under your feet, and take you under His own care. Without God's permission haibos has no power to harm men. Ye have feared and sacrificed to him enough; flee from haibos as a poisonous serpent. Woe unto all who adhere to haibos, for the wrath of God and the punishment of hell-fire continually threaten to overtake them. To conclude our conversation, take heed to bear in mind the things that have been said to you, and remember these three things:- In the first place, I have proved that heaven, earth, and the sea, have not always, or from all eternity, existed of themselves; they have been made by some being or other. In proof, I have spoken of the adornment of heaven, and I have also said that heaven, with all its lights, is subservient to the dominion of another Being, who commands them to render their services to the earth, to the fruits of the field belonging to man, and to the beasts of the field. Secondly, I have explained that Jehovah, or Deos, is the Creator of heaven, earth, and the sea; that it is He who has made and adorned all things. From hence it follows that He alone is the true God. Thirdly, I have laid bare to you the deceit of haibos, who simulates the true God, and who has misled your forefathers from the beginning, so that they believed in haibos, in Adam, and have listened to the words of lying old women, the prophetesses of haibos, who have taught these inhabitants of Ternern, and other inhabitants of this island, to follow after vain superstitions, in order to put you hereafter on your guard against his deceit, and make you believe the words of the true God, to whom belong all dominion, and power, and praise, for ever and ever. Amen.	Ja alli maso mikkil o rais o Deos? Sja a-ummior i ta Deos, tatummallas o haibos icho de rapó oa aṣiel, ṣo-o mamaladik imoa. Alli mabarra ja icho parapies o babosa, sja alli pauss'icho ta Deos. Chauḡe mikkil, chauḡe paan icho; obea innai ta haibos, maibas innai ibien o boesum. Anana i tapos chono ai ka machonṣar o mikkap i ta haibos, inau rais o ta Deos, ṣo-o chachalt o chau Gehenna taulaulan marior i decho. Alla na-a poṣisi o pattite, assánman-a, aladikk'o ranied i tsjes, ṣo-o tuppá natorroa da tuppono mini:- Ka pesasa, pinaita ina alla boesum, o ta, a abas alli pinaga maunis o taulalan; ka inerienṣar innai-de roman aicho-ech. Na-a pait'o mini innai a-lá o boesum, ṣo-o channumma, inau boesum a tapos choa rará ummior o chachimit o roman-ech; tamasea pauloan aicho-ies, ṣo-o pattillo aran o ta mini, o inochan o cho, o binnan de bonna. Ka narroa, na-a pinaba, alla ta Jehova ja Deos paga airien o boesum, o ta, a abas, tamasea minerien ṣo-o pinaal-lá o mini tapos ai, innai-numma ummior all'icho makammichi gagil o Deos. Ka natorroa, na-a innummillaḡ o sasall'o haibos-ech, tamasea pazigal'i ta Deos o gagil, ṣo-o pinaulakies oa boeboeno anibaas, alla pinoetatt dechonoë inni haibos, inni Adam, ṣo-o tump'o ranied o maṣini ma-atattosik, o ai pinaga ma-aijaab o haibos, ṣo-o pinattil i Ternern, a roman azjies de borroch o ta mini ummior o aríen o baak, alla rummi-es mame-il o choa sasalla, ṣo-o poetautat inni ranied o Deos o gagil, maunis o ai chachimit o tapos, a barra, ṣo-o adás, taulaulan, Amen. Ṣisi o karri-atite.	Ja alli maso mikkil o rais o Deos? Sja aummior i ta Deos, tatummallas o haibos icho de rapó oa aṣiel, ṣoo mamaladik imoa. Alli mabarra ja icho parapies o babosa, sja alli pauss'icho ta Deos. Chauḡe mikkil, chauḡe paan icho; obea innai ta haibos, maibas innai ibien o boesum. Anana i tapos chono ai ka machonṣar o mikkap i ta haibos, inau rais o ta Deos, ṣoo chachalt o chau Gehenna taulaulan marior i decho. Alla naa poṣisi o pattite, assánmana, aladikk'o ranied i tsjes, ṣoo tuppá natorroa da tuppono mini:- Ka pesasa, pinaita ina alla boesum, o ta, a abas alli pinaga maunis o taulalan; ka inerienṣar innai de roman aichoech. Naa pait'o mini innai alá o boesum, ṣoo channumma, inau boesum a tapos choa rará ummior o chachimit o romanech; tamasea pauloan aichoies, ṣoo pattillo aran o ta mini, o inochan o cho, o binnan de bonna. Ka narroa, naa pinaba, alla ta Jehova ja Deos paga airien o boesum, o ta, a abas, tamasea minerien ṣoo pinaallá o mini tapos ai, innainumma ummior all'icho makammichi gagil o Deos. Ka natorroa, naa innummillaḡ o sasall'o haibosech, tamasea pazigal'i ta Deos o gagil, ṣoo pinaulakies oa boeboeno anibaas, alla pinoetatt dechonoë inni haibos, inni Adam, ṣoo tump'o ranied o maṣini maatattosik, o ai pinaga maaijaab o haibos, ṣoo pinattil i Ternern, a roman azjies de borroch o ta mini ummior o aríen o baak, alla rummies mameil o choa sasalla, ṣoo poetautat inni ranied o Deos o gagil, maunis o ai chachimit o tapos, a barra, ṣoo adás, taulaulan, Amen. Ṣisi o karriatite.
section_11_title	11	Christian Maxims	section_title	title	33	33	65	65	True	24	24	17	Printed Favorlang section heading aligned to Campbell's English heading	Christian Maxims.	Atite o Atil o Christan.	Atite o Atil o Christan.
section_11_item_01	11	Christian Maxims	numbered_item	item_01	33	33	65	65	True	87	87	89	Printed numbered item aligned to the corresponding English item; boundary number omitted	God is essentially a Spirit. The soul in man is united with his body. God is incorporeal.	Ta Deos paga tsjes o auchos. Tsjes inni babos'aarpanni o bogsar. Marotul o bog ta Deos.	Ta Deos paga tsjes o auchos. Tsjes inni babos'aarpanni o bogsar. Marotul o bog ta Deos.
section_11_item_02	11	Christian Maxims	numbered_item	item_02	33	33	65	65	True	146	145	143	Printed numbered item aligned to the corresponding English item; boundary number omitted	The first forefathers of the human race were Adam and Eve. In the beginning God made man just and good. Haibos has tempted man to disobedience.	Boeboeno pesas'o tapos o babosa paga ta Adam a Eva. Ta Deos ani pesasa minerien o babosa mario a ma-ábisse. Ta haibos linummal'i kakossi o babosa.	Boeboeno pesas'o tapos o babosa paga ta Adam a Eva. Ta Deos ani pesasa minerien o babosa mario a maábisse. Ta haibos linummal'i kakossi o babosa.
section_11_item_03	11	Christian Maxims	numbered_item	item_03	33	33	65	65	True	213	210	210	Printed numbered item aligned to the corresponding English item; boundary number omitted	In the beginning, Adam and Eve disobeyed God, so also have all their posterity. There is not one man who is righteous; all have sinned and have been born in sin. God is just, and punishes the wickedness of man.	Ta Adam a Eva ani pesasa kinummossi i ta Deos, ṣo-o tapos choa sjiem o sjiem. Allipa babosa mabissé tsjes: kinummossi ja patapos, ṣo-o ausjimen inni arapies. Ta Deos mabissé tsjes, ṣo-o pachalt o arapies o babosa.	Ta Adam a Eva ani pesasa kinummossi i ta Deos, ṣoo tapos choa sjiem o sjiem. Allipa babosa mabissé tsjes: kinummossi ja patapos, ṣoo ausjimen inni arapies. Ta Deos mabissé tsjes, ṣoo pachalt o arapies o babosa.
section_11_item_04	11	Christian Maxims	numbered_item	item_04	33	34	65	66	True	155	154	172	Printed numbered item aligned to the corresponding English item; boundary number omitted	On account of transgressions, God punishes all men with death. God is highly incensed at the disobedience of man. Christ is the Peacemaker, or Mediator between God and man.	Inau kakossi ta Deos pachalt o tapos o babos'o machá. Mauchus ja makabol inau kakossi o babosa ta Deos. Ta Christus paga ma-áborra tuppach o Deos a babosa.	Inau kakossi ta Deos pachalt o tapos o babos'o machá. Mauchus ja makabol inau kakossi o babosa ta Deos. Ta Christus paga maáborra tuppach o Deos a babosa.
section_11_item_05	11	Christian Maxims	numbered_item	item_05	34	34	66	66	True	195	193	165	Printed numbered item aligned to the corresponding English item; boundary number omitted	Christ is the Son of God, and at the same time a Son of man. Christ is in one person: truly God and truly man. Christ, as man, is not born in iniquity or corruption.	Ta Christus paga sjiem o Deos, ṣo-o maibasṣar a rorró sjiem o babosa. Inni nattada boa paga Deos o gagil, ṣo-o gagil o babosa ta Christus. Ta Christus maibas o babosa alli inausjiem inni arapies.	Ta Christus paga sjiem o Deos, ṣoo maibasṣar a rorró sjiem o babosa. Inni nattada boa paga Deos o gagil, ṣoo gagil o babosa ta Christus. Ta Christus maibas o babosa alli inausjiem inni arapies.
