language,ilrdf_headword,branch_sentence_id,sentence
Kanakanavu,ʼapakarʉʼa,Kanakanavu_7032,"ʼapacoʼe kaʼaan kamu patarakanangʉ, nakai, ʼapakarʉʼa mataa ʼaparoraan arakukunu."
Kanakanavu,ʼapakarʉʼa,Kanakanavu_7033,"masiiraru iikita cau mamane, tia ʼaparuranʉ, iimua, ʼapakarʉʼa kangvang cau namuriung musu."
Kanakanavu,ʼapakarʉʼa,Kanakanavu_7034,ʼapakarʉʼa kamu arakukunu.
Kanakanavu,ʼapakarʉʼa,Kanakanavu_7035,ʼapakarʉʼa iikamu tassa.
Kanakanavu,ʼapakarʉʼoo,Kanakanavu_7036,"ʼapakarʉʼoo arakukun manu musu, masii kaʼaan tumatang."
Kanakanavu,ʼapakarʉʼoon,Kanakanavu_7037,ʼapakarʉʼoon nguani arakukun.
Kanakanavu,ʼapakarʉʼoon,Kanakanavu_7038,"muruvuarʉ cu ku cumacʉʼʉra nguani makasia, ʼapakarʉʼoon nguani."
Kanakanavu,ʼapakarʉʼʉ,Kanakanavu_7039,ʼapakarʉʼʉ kangvang kim arakukun.
Kanakanavu,ʼapakarʉʼʉ,Kanakanavu_7040,ʼapakarʉʼʉ tee ʼApuʼu arakukunu.
Kanakanavu,ʼapakavʉra,Kanakanavu_7042,ʼapakavʉra kisoo nguani.
Kanakanavu,ʼapakipaatʉsʉ,Kanakanavu_7056,ʼapakipaatʉsʉ ikim tamna cʉpʉngʉ.
Kanakanavu,ʼapakipaatʉsʉ,Kanakanavu_7057,ʼapakipaatʉsʉ kimia kari isi.
Kanakanavu,ʼapakʉna,Kanakanavu_7105,te ku muukusa pipiningi
Kanakanavu,ʼapakʉna,Kanakanavu_7106,koo ku matiʼarangʉ tia ʼapakʉna
Kanakanavu,ʼapakʉnoon,Kanakanavu_7107,"makai mooravu cu, ʼapakʉnoon uru."
Kanakanavu,ʼapakʉnʉn,Kanakanavu_7108,"tia ʼapakʉnʉn maku, noo makisavangʉ tia ʼapakʉnʉn maku, noo makisavangʉ"
Kanakanavu,ʼapakʉnʉ,Kanakanavu_7112,tia ku mukusa sipara ʼapakʉnʉ tutui.
Kanakanavu,ʼapakʉnʉ,Kanakanavu_7114,ʼapakʉnʉ kimia cina ʼUva saʼoʼo kʉna.
Kanakanavu,ʼapakʉroo,Kanakanavu_7119,"meʼicunu curu, ʼapakʉroo cucumeen"
Kanakanavu,ʼapakʉrʉ,Kanakanavu_7120,"maica tanasa maku kisao Pani, te ku ʼapakʉrʉ ʼinia nonoman maku."
Kanakanavu,ʼapakʉrʉ,Kanakanavu_7121,ivata! te ku ʼapakʉrʉ kasua.
Kanakanavu,ʼapakʉrʉʉkʉrʉ,Kanakanavu_7122,"cumacʉʼʉra ku kasua kumakʉnʉ ʉrʉna, makai tia ʼapakʉrʉʉkʉrʉ ʼikua."
Kanakanavu,ʼapakʉrʉʉkʉrʉ,Kanakanavu_7123,"makungu soni, tia ʼapakʉrʉʉkʉrʉ kitana."
Kanakanavu,ʼapanapa,Kanakanavu_7143,apanapa iavatu cumacʉʼʉra ʼikua.
Kanakanavu,ʼapanaʼʉ,Kanakanavu_7148,te ku ʼapanaʼʉ kʉna maku moovua Kini.
Kanakanavu,ʼapanaʼʉ,Kanakanavu_7149,te ku ʼapanaʼʉ kasua.
Kanakanavu,ʼaparaanʉpʉ,Kanakanavu_7177,"ʼakuni ʼaparanʉpʉ vaantuku, maatʉa ʼakuni kangvang ʼaparanʉpʉ takananga."
Kanakanavu,ʼaparaanʉpʉ,Kanakanavu_7178,kaʼaan ku ʼaparaanʉpʉ vaantuku.
Kanakanavu,ʼaparakicacʉ,Kanakanavu_7192,cucuru kamu tassa ʼaparakicacʉ ʼikua!
Kanakanavu,ʼaparanʉpʉ,Kanakanavu_7202,ʼakuun ʼaparanʉpʉ ʼikua.
Kanakanavu,ʼaparapusʉn,Kanakanavu_7218,"arivio Vanau! ʼaparapusʉn kee ʼUsu,tia makanaan nguain cumacʉʼʉra sinatʉ?"
Kanakanavu,ʼaparapusʉn,Kanakanavu_7219,"arivio manu, ʼaparapusʉn kee ʼUsu marisinatʉ."
Kanakanavu,ʼaparapʉ,Kanakanavu_7220,tia ʼaparapʉ ʼikua vinaʼʉ.
Kanakanavu,ʼaparasinatʉ,Kanakanavu_7237,te pa maku cʉʼʉrʉn ʼaparasinatʉ.
Kanakanavu,ʼaparatakarʉ,Kanakanavu_7240,"ʼapivatuo pa ʼApuʼu, te ku ʼaparatakarʉ ʼinia karu isi."
Kanakanavu,ʼaparatakarʉ,Kanakanavu_7241,tia ʼaparatakarʉ kasua cumaa Muʼu karu.
Kanakanavu,ʼaparatʉ,Kanakanavu_7243,"noo ʼuneen ʼaparatʉ ia, manasʉ te cu mariʼʉrʉcan, nukai umoʼʉcan."
Kanakanavu,ʼaparatʉkʉno,Kanakanavu_7244,ʼaparatʉkʉno sua tatia mataa tiʼingee.
Kanakanavu,ʼaparatʉkʉno,Kanakanavu_7245,"ʼaparatʉkʉno nguani, kaʼaan tia tarasangai kariin."
Kanakanavu,ʼaparatʉkʉnoon,Kanakanavu_7246,"ʼaparatʉkʉnoon nguani tassa soni, tia kara aramamanʉng?"
Kanakanavu,ʼaparatʉkʉnoon,Kanakanavu_7247,ʼaparatʉkʉnoon musʉʼʉ.
Kanakanavu,ʼaparatʉkʉnʉn,Kanakanavu_7250,ʼaparatʉkʉnʉn nakui.
Kanakanavu,ʼaparaʼinacʉ,Kanakanavu_7259,"ivataan ʼariivatʉ ʼAngai, uranoo ku ʼaparaʼinacʉ tʉtan isi."
Kanakanavu,ʼapariasʉ,Kanakanavu_7273,te maku ʼapariasʉ manu maku.
Kanakanavu,ʼapariasʉ,Kanakanavu_7274,"ʼakuun ʼapariasʉ ʼinia sinatʉ isua, te pa maku ʼurupacʉʉn."
Kanakanavu,ʼaparikʉroo,Kanakanavu_7275,"ʼakia kamanʉnga ʼAtai masiin, ʼaparikʉroo pa vinaʼʉ, tia iaavatu tangriia maku, ʼakia tia ʼapakʉna maku ʼinia."
Kanakanavu,ʼaparikʉroon,Kanakanavu_7276,"ʼaparikʉroon pusiam isi, ʼakia cu tia kʉna rovana."
Kanakanavu,ʼaparikʉroon,Kanakanavu_7277,"iku kangvang marikʉrʉ, ʼaparikʉroon kangvang tee Naʼu."
Kanakanavu,ʼaparisinatʉ,Kanakanavu_7288,neen tia ʼaparisinatʉ kasua?
Kanakanavu,ʼaparisʉʼʉroo,Kanakanavu_7301,ʼaparisʉʼʉroo ʼinia!
Kanakanavu,ʼaparisʉʼʉroo,Kanakanavu_7302,ʼaparisʉʼʉroo tacau.
Kanakanavu,ʼaparisʉʼʉroon,Kanakanavu_7303,"ʼaparisʉʼʉroon Pani tarisi isa, te maku cʉʼʉrʉʉn ʼikacasʉ in."
Kanakanavu,ʼaparisʉʼʉrʉ,Kanakanavu_7304,"ʼapivatoon Pani, te maku ʼaparisʉʼʉrʉ ʼinia tarisi."
Kanakanavu,ʼaparisʉʼʉrʉ,Kanakanavu_7305,ʼaparisʉʼʉrʉ kita.
Kanakanavu,ʼaparitapasʉ,Kanakanavu_7311,"tupurua kangvang, tia ʼaparitapasʉ kitana takituturua."
Kanakanavu,ʼaparitapasʉ,Kanakanavu_7312,ʼesi kara tanasa Kini? te ku ʼaparitapasʉ ʼinia.
Kanakanavu,ʼaparitarʉ,Kanakanavu_7316,ʼaparitarʉ kita na tarisinata tamna toʼurua.
Kanakanavu,ʼaparitarʉ,Kanakanavu_7317,"caʼaania urucin takananga, ʼaparitarʉ kita na sipara cuungkucu."
Kanakanavu,ʼaparivuraʼʉ,Kanakanavu_7326,"ʉkʉro karu isi, tia ʼaparivʉraʼʉ kasua cina musu, tacau isa."
Kanakanavu,ʼaparumʉcoo,Kanakanavu_7341,"ʼaparumʉcoo pa manu, kumakʉnʉ cu kita."
Kanakanavu,ʼaparʉmʉcoo,Kanakanavu_7342,"macici taniarʉ soni, avico tacau mookusa nungnung, ʼaparʉmʉcoo ʼinia."
Kanakanavu,ʼaparʉmʉcoon,Kanakanavu_7343,"kaʼaan mamanʉng manu siʼicʉpʉ, ʼaparʉmʉcoon! tia kara aramamanʉng."
Kanakanavu,ʼaparʉmʉcʉ,Kanakanavu_7344,"te pa ku poiʼi tanasa, ʼaparʉmʉcʉ manu."
Kanakanavu,ʼapasapʉsapoo,Kanakanavu_7349,"apasapʉsapoo Pori na nakʉnakʉ  tatarʉ, ʼesi kara ʼinia?"
Kanakanavu,ʼapasapʉsapoon,Kanakanavu_7350,"macasʉ ʼUku tamna ramucu, ʼapasapʉsapoon nguain na nakʉnakʉ tatarʉ."
Kanakanavu,ʼapasapʉʉsapʉ,Kanakanavu_7351,"ʼuna kan nimaroka cina tamna nonoman, tia ʼapasapʉʉsapʉ ʼikua na nakʉnakʉ tatarʉ."
Kanakanavu,ʼapasarʉmpʉ,Kanakanavu_7352,"macasʉ curu kariin, ʼapasarʉmpʉ maa na cau tinipuru masiin!"
Kanakanavu,ʼapasikʉcoon,Kanakanavu_7359,ʼapasikʉcon comin tʉkin.
Kanakanavu,ʼapasikʉcoon,Kanakanavu_7360,"cucuru kaʼaan tumatimana kari, ʼapasikʉcoon ʼApuʼu tʉkin."
Kanakanavu,ʼapasikʉcoo,Kanakanavu_7361,"neen kaʼaan tumatimana kari ia, ʼapasikʉcoo ʼAvia tʉkin."
Kanakanavu,ʼapasikʉcʉ,Kanakanavu_7362,"ʼapasikʉcʉ ʼikua cina musu tʉkʉ musu, kaʼaan kan kasu tumatimana kari!"
Kanakanavu,ʼapasimaʼʉ,Kanakanavu_7365,"te ku maripipining muarʉ maku, ʼapasimaʼʉ kamua."
Kanakanavu,ʼapasipʉca,Kanakanavu_7366,neen tia ʼapasipʉca musu tikuru? takacicin kangvang kim masipʉcʉ nesi.
Kanakanavu,ʼapasipʉcoo,Kanakanavu_7367,"nguain tamna tikuru, ʼapasipʉcoo ʼinia."
Kanakanavu,ʼapasipʉcʉ,Kanakanavu_7368,kaʼaan cu kui tia ʼapasipʉcʉ ʼikua tikuru soni?
Kanakanavu,ʼapasipʉcoon,Kanakanavu_7369,upeen cu cenana manu musu? ʼapasipʉcoon tikuru! tavarʉʼʉ cu kara?
Kanakanavu,ʼapasʉpʉra,Kanakanavu_7395,ʼesi naan tia ʼapasʉpʉra ʼikua tingami?
Kanakanavu,ʼapasʉpʉra,Kanakanavu_7396,arapipiningoo tia ʼapasʉpʉra Kuatʉ.
Kanakanavu,ʼapasʉpʉroo,Kanakanavu_7397,"kaʼaan ku tarakanaang Nakasa-iana tamna sinatʉ, ʼapasʉpʉroo Muʼu."
Kanakanavu,ʼapasʉpʉrʉ,Kanakanavu_7398,te ku ʼapasʉpʉrʉ ʼinia sinatʉ isi.
Kanakanavu,ʼapasʉpʉroon,Kanakanavu_7399,"ʼapasʉpʉroon manu musu tingami isi, neen niarisinata tisikara ʼinia?"
Kanakanavu,ʼapasʉpʉroon,Kanakanavu_7400,neen tarakanaang?
Kanakanavu,ʼapasʉʼʉcai,Kanakanavu_7401,"ʼuna cau tia rovʉvʉ tanasa maku rovana, te pa ku poiʼi marisiki,ʼapasʉʼʉcai tanasa."
Kanakanavu,ʼapasʉʼʉcai,Kanakanavu_7402,"ʼapasʉʼʉcai tanasa, mamanʉng cʉpʉʉng."
Kanakanavu,ʼapasʉʼʉcaio,Kanakanavu_7403,ʼapasʉʼʉcaio tanasa! muruvuarʉ cu ku cumacʉʼʉra cangkan.
Kanakanavu,ʼapasʉʼʉcaion,Kanakanavu_7404,ʼapasʉʼʉcaion tanasa! tia mamanʉng kangvang cʉpʉʉng mita.
Kanakanavu,ʼapasʉʼʉcaion,Kanakanavu_7405,tanamaan ʼapasʉʼʉcaion pangka musu.
Kanakanavu,ʼapatakusʉroo,Kanakanavu_7431,"aroo tarisi isa, ʼapatakusʉroo na karu isa."
Kanakanavu,ʼapatakusʉroo,Kanakanavu_7432,ʼapatakusʉroo tarisi na karu.
Kanakanavu,ʼapatakusʉrʉ,Kanakanavu_7435,"te ku mara tarisi, ʼapatakusʉrʉ na karu isa."
Kanakanavu,ʼapatakusʉrʉ,Kanakanavu_7436,ʼitee! te maku ʼapatakusʉrʉ na karu.
Kanakanavu,ʼapatakusʉroon,Kanakanavu_7437,ʼapatakusʉroon tarisi isi na karu isa.
Kanakanavu,ʼapatakusʉroon,Kanakanavu_7438,makanaan sikacasin? ʼapatakusʉroon na karu.
Kanakanavu,ʼapatapʉsoon,Kanakanavu_7459,"ʼapatapʉsoon Paʼʉ, tavarʉʼʉ kara nguain?"
Kanakanavu,ʼapatapʉsoo,Kanakanavu_7460,"ʼapatapʉsoo ʼAngai, ʼesi nesi nguain."
Kanakanavu,ʼapatapʉsoo,Kanakanavu_7461,"kaʼaan ku tavarʉʼʉ tumatapʉsʉ, te maku pokarin Pani, ʼapatapʉsoo ʼinia."
Kanakanavu,ʼapatapʉsʉ,Kanakanavu_7462,"turupang cu marikʉrʉ, te cu ʼapatapʉsʉ kasua."
Kanakanavu,ʼapatapʉsʉ,Kanakanavu_7463,pokario Pori! te ku ʼapatapʉsʉ ʼinia pusiam isi.
Kanakanavu,ʼapataraʼʉʼʉ,Kanakanavu_7464,"manasʉ ʼuna cau tia ʼapataraʼʉʼʉ kitana, te kita takacicin pacʉpʉcʉpʉʉng, neen sua mamanʉng? neen sua aka?"
Kanakanavu,ʼapatisaʼʉ,Kanakanavu_7539,tia ʼapatisaʼʉ kamua tarakuka.
Kanakanavu,ʼapatisaʼʉ,Kanakanavu_7540,"pokario pa Pani ʼapiivatu nesi, te maku ʼapatisaʼʉ ʼinia mari isi."
Kanakanavu,ʼapatisaʼʉ,Kanakanavu_7541,"ʼesi pookari ʼikua cumaa Riau, te kan ʼapatisaʼʉ ʼikua nimanguru takuisin."
Kanakanavu,ʼapatiʼinacʉ,Kanakanavu_7554,miseen ʼakia pa canumu arapipining?  mokusaan ʼamaacara ʼapatiʼinacʉ tʉtan.
Kanakanavu,ʼapatiʼʉnʉʉʼʉna,Kanakanavu_7555,ʼesi kara tanasa ʼUna? te ku ʼapatiʼʉnʉʉʼʉna tanpu maku.
Kanakanavu,ʼapatiʼʉnʉʉʼʉna,Kanakanavu_7556,"tupurua iikasu, iku tia ʼapatiʼʉnʉʉʼʉna"
Kanakanavu,ʼapatiʼʉnʉʼʉnoon,Kanakanavu_7557,"niaraka kan ʼAvia tamna tanpu, noo tavarʉʼʉ kasu ia, ʼapatiʼʉnʉʼʉnoon!"
Kanakanavu,ʼapatiʼʉnʉʼʉnoo,Kanakanavu_7558,"niaraka ʼAvia tamna tanpu, noo ʼuneen tapaicaa musu ia, ʼapatiʼʉnʉʼʉnoo pa masiin!"
Kanakanavu,ʼapatiʼʉnʉʼʉnoo,Kanakanavu_7559,ʼapatiʼʉnʉʼʉnoo ʼAkori.
Kanakanavu,ʼapatʉnsoo,Kanakanavu_7576,ʼapatʉnsoo ʼikua Kini.
Kanakanavu,ʼapatʉnsoon,Kanakanavu_7577,"ʼesi naan Kini? ʼapatʉnsoon ʼinia Kiua, miseen te cu ucan takananga koo pa poiʼi?"
Kanakanavu,ʼapatʉnsʉ,Kanakanavu_7578,"pookari ʼikua cina maku, tia ʼapatʉnsʉ kanarua maku."
Kanakanavu,ʼapatʉtʉanʉn,Kanakanavu_7579,"makai sua aracakanʉ, noo kacaua cau  arakukunuu aracakanʉ ia, sua niaracakanʉa ia, tia ʼapatʉtʉanʉn sovungu."
Kanakanavu,ʼapavʉngoo,Kanakanavu_7595,"ʼapavʉngoo Kini, tavarʉʼʉ nguain tia usʉʼʉn naan."
Kanakanavu,ʼapavʉngoo,Kanakanavu_7596,"sua kaʼanʉ pa tia ʼurupacʉʉn ia, ʼapavʉngoo cina musu."
Kanakanavu,ʼapavʉngoon,Kanakanavu_7597,ʼapavʉngoon Piʼi.
Kanakanavu,ʼapavʉngoon,Kanakanavu_7598,ʼapavʉngoon ʼAvia.
Kanakanavu,ʼapaʼʉpo,Kanakanavu_7608,"neen marivivini siʼicʉpʉ ia, ʼapaʼʉpo ʼinia ʼapuru."
Kanakanavu,ʼapaʼʉpoo,Kanakanavu_7609,ʼapaʼʉpoo pa Cimseeng ʼapuru.
Kanakanavu,ʼapaʼʉpoo,Kanakanavu_7610,"neen marivivini moca ia, ʼapaʼʉpoo ʼinia ʼapuru."
Kanakanavu,ʼapaʼʉpoon,Kanakanavu_7611,"ʼesi ʼaravang Pani, ʼapaʼʉpoon ʼinia."
Kanakanavu,ʼapaʼʉpoon,Kanakanavu_7612,ʼapaʼʉpoon ʼAngai ʼapuru.
Kanakanavu,ʼapaʼʉpʉ,Kanakanavu_7613,"macuru cu, ʼapaʼʉpʉ cu ʼapuru."
Kanakanavu,ʼapaʼʉpʉ,Kanakanavu_7614,"te ku mookusa pipiniing, ʼapaʼʉpʉ ʼapuru."
Kanakanavu,ʼapitarʉ,Kanakanavu_7656,kaʼaan cu ʼapitarʉ masiin.
Kanakanavu,ʼapocapici,Kanakanavu_7679,"ʼakuun ʼapocapici ʼinia, tia maʼicʉpʉ!"
Kanakanavu,ʼaponʉvʉroo,Kanakanavu_7695,"ʼaponʉvʉroo kangvang seto, te cu nguani poiʼi tanasa."
Kanakanavu,ʼaponʉvʉroo,Kanakanavu_7696,ʼaponʉvʉroo mamanu.
Kanakanavu,ʼaponʉvʉroon,Kanakanavu_7697,"ʼaponʉvʉroon manu tatiʼiing, te ku sovuung muarʉ."
Kanakanavu,ʼaponʉvʉroon,Kanakanavu_7698,ʼaponʉvʉroon sua tia mara.
Kanakanavu,ʼaponʉvʉrʉ,Kanakanavu_7699,ukuso ʼaponʉvʉrʉ seto.
Kanakanavu,ʼaponʉvʉrʉ,Kanakanavu_7700,ukuso ʼaponʉvʉrʉ mamanu.
Kanakanavu,ʼapopanaʼʉ,Kanakanavu_7715,umavica nantu! tia ʼapopanaʼʉ kasua vavuru.
Kanakanavu,ʼapopanaʼʉ,Kanakanavu_7716,"ʉkʉro nantu, te ku ʼapopanaʼʉ kasua."
Kanakanavu,ʼaposikarʉ,Kanakanavu_7733,kaʼaan pa cukui kuratumuru tapi musu? te pa ku ʼaposikarʉ urima viaru.
Kanakanavu,ʼaposikarʉ,Kanakanavu_7734,tavarʉʼʉ kara ku ʼaposikarʉ na tapi musu nonoman isi?
Kanakanavu,ʼaposikarʉ,Kanakanavu_7735,ikasuin ʼaposikarʉ.
Kanakanavu,ʼaposiparʉ,Kanakanavu_7740,"niaraka cuungkucu, te ku mavici kincaucaua maku, ʼaposiparʉ poiʼi tanasa."
Kanakanavu,ʼapotʉkʉtʉkoo,Kanakanavu_7747,"ʼapotʉkʉtʉkoo nguani, te ku mon nesi mariitarʉ."
Kanakanavu,ʼapotʉkʉtʉkoon,Kanakanavu_7749,"ʼapotʉkʉtʉkoon moca, tia makacʉkʉna kangvang."
Kanakanavu,ʼapotʉkʉʉtʉkʉ,Kanakanavu_7751,ʼapotʉkʉʉtʉkʉ kimia.
Kanakanavu,ʼapoʼariivatʉ,Kanakanavu_7752,tavarʉʼʉ kara ʼapoʼariivatʉ ʼapakusaa ʼikua manu musu?
Kanakanavu,ʼapuru,Kanakanavu_7791,nimusucʉkʉna ʼapuru na nguain　tamna taʼica.
Kanakanavu,ʼapuruʼʉʼoon,Kanakanavu_7792,"kipaatʉsa putukikio, kipaatʉsa marisinatʉ, ʼapuruʼʉʼoon tee tangriia musu!"
Kanakanavu,ʼapuruʼʉʼoon,Kanakanavu_7793,kipaatʉsʉ! ʼapuruʼʉʼoon tee ʼAkori.
Kanakanavu,ʼapuruʼʉʼʉ,Kanakanavu_7794,"ʼapuruʼʉʼʉ kasu ʼikua, makenaan! teku kiaturu kasua."
Kanakanavu,ʼapuruʼʉʼʉ,Kanakanavu_7795,"mamanʉng nikamanʉnga musu, tia　ʼapuruʼʉʼʉ kʉkʉnang musu."
Kanakanavu,ʼapusucaraʼʉ,Kanakanavu_7797,"ʼakuni tumateteni vatu, sumaakʉna cau, tia ʼapusucaraʼʉ!"
Kanakanavu,ʼapusucaraʼʉ,Kanakanavu_7798,matangiria! ʼakuni ʼapusucaraʼʉ ʼinia.
Kanakanavu,ʼapusuvʉrʉse,Kanakanavu_7815,"apusuvʉrʉsoo ngiau na taʼʉʉn, te ku cumacʉʼʉra kangvang."
Kanakanavu,ʼapusuvʉrʉse,Kanakanavu_7816,avico ngiau na pipiniing ʼapusuvʉrʉse.
Kanakanavu,ʼapusuvʉrʉsoo,Kanakanavu_7817,"ʼapusuvʉrʉsoo ngiau na taʼʉʉn, te ku cumacʉʼʉra kangvang."
Kanakanavu,ʼapusuvʉrʉsoo,Kanakanavu_7818,ʼapusuvʉrʉsoo noo manmaan.
Kanakanavu,ʼapusuvʉrʉsoon,Kanakanavu_7819,"ʼapusuvʉrʉsoon ngiau na taʼʉʉn, tia kara maʼicʉpʉ?"
Kanakanavu,ʼapusuʼʉvoon,Kanakanavu_7827,ʼapusuʼʉvoon manu musu na cuma ʼAngai.
Kanakanavu,ʼapusuʼʉvoon,Kanakanavu_7828,"ʼapusuʼʉvoon ʼAvia, tia pakiituru nguain muranʉ."
Kanakanavu,ʼaputuʼʉnʉvoo,Kanakanavu_7845,ʼaputuʼʉnʉvoo ʼAngai.
Kanakanavu,ʼaputuʼʉnʉvoo,Kanakanavu_7846,"mapitʉʼʉ ʼaravang, ʼaputuʼʉnʉvoo Pani tarasinʉva."
Kanakanavu,ʼaputuʼʉnʉvoon,Kanakanavu_7849,"ʼaputuʼʉnʉvoon ʼinia siʼinʉva, mapitʉʼʉ ʼaravang."
Kanakanavu,ʼaputuʼʉnʉvoon,Kanakanavu_7850,"ʼakia pariapara, ʼaputuʼʉnʉvoon Paʼʉ siʼinʉva."
Kanakanavu,ʼapuʼiarʉ,Kanakanavu_7865,"musukʉʉm ʼʉmʉca maku, te ku ʼapuʼiarʉ pokariikari."
Kanakanavu,ʼapuʼiarʉ,Kanakanavu_7866,te ku ʼapuʼiarʉ kumakʉnʉ soni.
Kanakanavu,ʼapuʼiarʉ,Kanakanavu_7867,"ʼakuni maʼicʉpʉ, te ku ʼapuʼiarʉ."
Kanakanavu,ʼapuʼʉsʉʼʉ,Kanakanavu_7873,ʼapuʼʉsʉʼʉ ʼikua kariin.
Kanakanavu,ʼapuʼʉʉn,Kanakanavu_7874,tia ʼapuʼʉʉn na cau serisinatʉ isi.
Kanakanavu,ʼapuʼʉʉn,Kanakanavu_7875,ʼapuʼʉʉn nakui ʼUku.
Kanakanavu,ʼiarʉ ,Kanakanavu_7975,"naannakʉ noo ʼakien ʼiarʉ ia, te pa kara tavarʉʼʉ kamanuumanu?"
Kanakanavu,ʼikacasʉ,Kanakanavu_7981,"tuturoo pa kan cinaa Paicʉ ʼikacasʉ vankavuka musu, te kan puʼa ucan mova kasua."
Kanakanavu,ʼikarʉngcara,Kanakanavu_7982,makanaan ʼikarʉngcara manu musu? makai kara ʼUna nukai Paʼʉ?
Kanakanavu,ʼinanuin,Kanakanavu_7987,ʼinanuin sua sinatʉ maku?
Kanakanavu,ʼitʉʉn,Kanakanavu_8023,"ʼesi na cimʉrʉ mita marʉkurapʉ ia, takuisi mastaan manmaan mon na ʼitʉʉn."
Kanakanavu,ʼitʉʉn,Kanakanavu_8024,itʉʼitʉʉn kangvang tia tapaicaa mita soni.
Kanakanavu,ʼitʉʼitʉʉn,Kanakanavu_8027,ʼitʉʼitʉʉn kangvang tia tapaicaa mita soni.
Kanakanavu,ʼitʉʼitʉʉn,Kanakanavu_8028,"cinimʉʼʉra cu kara kasu takuisi nukai ngʉkau, niaranai ʼitʉʼitʉʉn matapariʼi?"
Kanakanavu,ʼucangʉ,Kanakanavu_8038,"tʉni cu! ʼakuni ʼapanava ʼinia, tia arakuracʉ ʼucangʉ in. "
Kanakanavu,ʼuia,Kanakanavu_8045,neen tia poʼocipa musu? tia sumasuruve tatia ʼuia?
Kanakanavu,ʼumaʼatipi,Kanakanavu_8056,ʼurupacoo vatu ʼumaʼatipi.
Kanakanavu,ʼumaʼatipi,Kanakanavu_8057,urano kim ʼumaʼatipi vatu.
Kanakanavu,ʼumaʼatʉpʉ,Kanakanavu_8062,niara kee ʼumaʼatʉpʉ.
Kanakanavu,ʼumaʼatʉpʉ,Kanakanavu_8063,"cucuru makungu soni, ʼumaʼatʉpʉ kangvang tacau siʼicʉpʉ."
Kanakanavu,ʼumaʼuru,Kanakanavu_8078,vuo ʼinia numanʉ tia ʼumaʼuru nguain ʼaramʉ.
Kanakanavu,ʼumoʼumʉn,Kanakanavu_8083,rʉmʉra cu ʼumooʼuma! tia nukanmana ʼumoʼumʉn?
Kanakanavu,ʼumoʼumʉn,Kanakanavu_8084,tarasangaia iikasu! ʼumoʼumʉn nakui.
Kanakanavu,ʼumoʼʉcaan,Kanakanavu_8091,"mavica tarucung, manasʉ tia ʼumoʼʉcaan soni."
Kanakanavu,ʼumoʼʉcaan,Kanakanavu_8092,niarapipining cu tamtasai! kaʼaan tia ʼumoʼʉcaan nura.
Kanakanavu,ʼumuʼʉcaniin,Kanakanavu_8098,"mavician tarucung! noo ʼumuʼʉcaniin ia, una tia siarupaca musu."
Kanakanavu,ʼumuʼʉcanʉ,Kanakanavu_8106,makai ʼesi ʼumuʼʉcanʉ avuran maku.
Kanakanavu,ʼuna,Kanakanavu_8112,ʼuna kara tia kari musu?
Kanakanavu,ʼuna,Kanakanavu_8113,ʼuna kara kasu natʉngʉ tapuunia tamna rapʉ?
Kanakanavu,ʼuna,Kanakanavu_8114,"iikita Kanakanavu, kacaua ʼUna kisʉʉn, kanarua maku ʼUna kangvang kisʉʉn."
Kanakanavu,ʼuna,Kanakanavu_8117,una ku ucani tapunia ngiau.
Kanakanavu,ʼuna,Kanakanavu_8118,"ʼuna kim rarima cau masini, tassa sarunai."
Kanakanavu,ʼurai,Kanakanavu_8125,"sua ʼurai ia ʼuna kʉnʉn, ʼuna kaʼanʉ kʉnʉn."
Kanakanavu,ʼuracʉ,Kanakanavu_8126,"tarakanangʉn ʼesi kasu kipaatʉsʉ, niarapipining cu kangvang ʼuracʉ musu."
Kanakanavu,ʼurarʉ,Kanakanavu_8127,"niivatu cinaa Piʼi, tia makinai kasua ʼurarʉ."
Kanakanavu,ʼurupacʉʉn,Kanakanavu_8153,tia ʼurupacʉʉn kee tuku isua.
Kanakanavu,ʼurupacʉʉn,Kanakanavu_8154,"ʼakuun ʼapasuruve cau tanpu maku, te maku ʼurupacʉʉn nusoon."
Kanakanavu,ʼurupacʉʉn,Kanakanavu_8155,kaʼaan cukui tia ʼurupacʉʉn Muʼu tuku isi! te pa maku ʼurupacʉʉn ʼariivatʉ.
Kanakanavu,ʼurupacʉʉn,Kanakanavu_8156,ʼakuun arʉʉn! te maku ʼurupacʉʉn.
Kanakanavu,ʼutini,Kanakanavu_8165,"saronai tamtitu isa, sii ʼuna ʼutini."
Kanakanavu,ʼʉcaan,Kanakanavu_8171,ʼuna kara ʼʉcaan na toʼonaa musu miʉra?
Kanakanavu,ʼʉcaan,Kanakanavu_8172,"tatia curu ʼʉcaan, ʼapitarʉ!"
Kanakanavu,ʼʉcaan,Kanakanavu_8173,"noo tarasangai cu ʼucaan ia, tavarʉʼʉ   kara ku mookusa cimʉrʉ?"
Kanakanavu,ʼʉcʉpin,Kanakanavu_8174,"tumatuuturu ʼikua Paicʉ, mamanʉng kan ʼʉcʉpin meroovana."
Kanakanavu,ʼʉcʉpʉ,Kanakanavu_8175,"noo ʼituumuru cʉpʉnga caʼaania ia, rovana manasʉ ʼuna cu ʼʉcʉpʉ."
Kanakanavu,ʼʉcʉpʉ,Kanakanavu_8176,ʼʉcʉpʉ kara? nukai cucuru kara? kaʼaan cu ku tavarʉʼʉ.
