id,verdict,fragment,source
Atayal_bf9076a9-b80a-f011-bd65-00155db40116,resolved,,laxi kayal (kal) la.
Atayal_15fa0203-b90a-f011-bd65-00155db40116,resolved,,"laxi ngilis, iyat qzingaʼ / kzingaʼ wahun su nya stnaq magal yaba la."
Atayal_c7278b97-b80a-f011-bd65-00155db40116,dropped,laxi pglgi qurip paris/momw qu ramat qasa!,laxi pglgi qurip paris/momw qu ramat qasa!
Atayal_a8fa0203-b90a-f011-bd65-00155db40116,resolved,,"laxi psyaq, ru laxi psulungi mpikaʼ / mpika kakay squliq."
Atayal_43b40afd-b80a-f011-bd65-00155db40116,resolved,,laxi si sa mgyah / mgih kryax qu umuk na kluban.
Atayal_9962fb08-b90a-f011-bd65-00155db40116,resolved,,laxi yungi / zngi smosu / smosu blihun mʼabi su lhngan.
Atayal_81f60203-b90a-f011-bd65-00155db40116,resolved,,lhaʼ ga rangi / rangi mu.
Atayal_5db20afd-b80a-f011-bd65-00155db40116,resolved,,lhngan / hngan lga baqun mita betunux na bengah / bingah la .
Atayal_305ffb08-b90a-f011-bd65-00155db40116,resolved,,lhngan shera / sheraʼ ga sngihi qu sswe maku mlikuy.
Atayal_27483c9e-8a33-f011-8fad-000d3a8250a0,dropped,linamuʼ na yabaʼ pinlang ka minakiʼ tay / te tanux ngasal.,linamuʼ na yabaʼ pinlang ka minakiʼ tay / te tanux ngasal.
Atayal_886c747b-5bbb-1a2b-bd7b-3a19b0dfeb55,resolved,,"linhuyan ta minxal ga ini tehuk hi/he ta, nanu nyux ta tongan/twangan mlahuy soni/sawni lozi."
Atayal_4df70203-b90a-f011-bd65-00155db40116,dropped,llamu / / kryanan / qtqyan naun / nanuʼ kwara / kwaraʼ qu qeqaya / qayqayaʼ qani?,llamu / / kryanan / qtqyan naun / nanuʼ kwara / kwaraʼ qu qeqaya / qayqayaʼ qani?
Atayal_eaf80203-b90a-f011-bd65-00155db40116,resolved,,lokah / lawkah balay hinhnyan nyaʼ.
Atayal_23fb0203-b90a-f011-bd65-00155db40116,resolved,,lokah / lawkah mqbaq biruʼ.
Atayal_9632ce86-fba1-5721-eb47-3a1bf39e57ed,resolved,,lokah balay mhkani/mhkangi rgyax qu yaba maku.
Atayal_17f33318-bdf0-8a0d-8151-3a1bf503ab5c,resolved,,lokah balay naʼ he/hi yutas maku.
Atayal_1a6612f7-b80a-f011-bd65-00155db40116,resolved,,lokah/lawkah balay hinhnyan nyaʼ.
Atayal_0be11b3b-ee50-4543-fa40-3a19b0dcc48d,resolved,,"lokah/lawkah mnbuw qsya, ru qeri/qiri mhngaw."
Atayal_1b6612f7-b80a-f011-bd65-00155db40116,resolved,,lokah/lawkah mqbaq biruʼ.
Atayal_f6fb26b6-8a33-f011-8fad-000d3a8250a0,resolved,,"lpuw / lpgi cikay, piraʼ / pira qu qhuniq nya / nyaʼ cyux (maki kyaʼ / kya?) / (sa ska na pintasan kuw?) / (zik na biruʼ qani?)"
Atayal_166430bc-8a33-f011-8fad-000d3a8250a0,dropped,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / skaʼ rgyax,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / (skaʼ rgyax) / (ska na hlahuy rgyax) / (tay rgyax)
Atayal_166430bc-8a33-f011-8fad-000d3a8250a0,dropped,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / ska na hlahuy rgyax,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / (skaʼ rgyax) / (ska na hlahuy rgyax) / (tay rgyax)
Atayal_166430bc-8a33-f011-8fad-000d3a8250a0,dropped,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / tay rgyax,lwan / ptlwan maku / makuʼ qutux qthuy iyal na qwayux (bih rgyax) / / (skaʼ rgyax) / (ska na hlahuy rgyax) / (tay rgyax)
Atayal_34b40afd-b80a-f011-bd65-00155db40116,resolved,,magal ggiran qu yaya / yayaʼ ru cbaqan saku / sakuʼ nya / nyaʼ gmil / gmrgil trakis.
Atayal_8c8f2ed5-fd6f-850c-71ef-3a19b0e09fd9,resolved,,magal ggiran qu yaya ru cbaqan saku nya gmrgir/gmrgil/gmil trakis.
Atayal_4bf80203-b90a-f011-bd65-00155db40116,resolved,,magal ku lukus musa mahiy / rmahi tanux.
Atayal_f1b40afd-b80a-f011-bd65-00155db40116,dropped,magal kucyuʼ / yamil tmmaq hipux qu ssweʼ / sswe kneril.,magal kucyuʼ / yamil tmmaq hipux qu ssweʼ / sswe kneril.
Atayal_b061fb08-b90a-f011-bd65-00155db40116,resolved,,magal sakit / soki / sawkiʼ skut nyaʼ kʼman sʼan nya / nyaʼ kacing .
Atayal_3b5ffb08-b90a-f011-bd65-00155db40116,dropped,magal saku / sakuʼ nuka / nukaʼ sbiq mu / makuʼ yakiʼ / yaki.,magal saku / sakuʼ nuka / nukaʼ sbiq mu / makuʼ yakiʼ / yaki.
Atayal_05a04188-fb2f-851b-8a1a-3a19b0e40768,resolved,,magal soki/sakit/sawki skut nya kʼman sʼan nya kacing .
Atayal_3c64fb08-b90a-f011-bd65-00155db40116,dropped,magal ttucing tmucing kugiʼ / loqi qu mama maku .,magal ttucing tmucing kugiʼ / loqi qu mama maku .
Atayal_993e8cab-187a-66dc-7a20-3a1b8b3c71e5,resolved,,"maki sa syaw bsnat/snat ga, yaba balay bayhuy/behuy nya."
Atayal_4664fb08-b90a-f011-bd65-00155db40116,resolved,,maki ubuʼ / ubu nyaʼ / nya qu bzyoq / bzyuwaq qnhyun.
Atayal_d1b20afd-b80a-f011-bd65-00155db40116,resolved,,makiʼ / maki zik na uraw qu bisu hiyaʼ / hiya.
Atayal_92b30afd-b80a-f011-bd65-00155db40116,dropped,makiʼ / nyux / kya cyugal / ciwal enpit makuʼ / mu.,makiʼ / nyux / kya cyugal / ciwal enpit makuʼ / mu.
Atayal_2862fb08-b90a-f011-bd65-00155db40116,resolved,,maniq ga bleqi pskon / pskwan qu mami.
Atayal_1c6612f7-b80a-f011-bd65-00155db40116,resolved,,maniq ga bleqi pskon/pskwan qu mami.
Atayal_aefa0203-b90a-f011-bd65-00155db40116,resolved,,maras mpusal payat rukuʼ / ruku qu yaya / yayaʼ.
Atayal_1d6612f7-b80a-f011-bd65-00155db40116,resolved,,maras mpusal payat rukuʼ/ruku qu yaya/yayaʼ.
Atayal_af64fb08-b90a-f011-bd65-00155db40116,dropped,maras yubing qu yutas ru ssyan nya minhotaw snilat nya bway bhziq / ume.,maras yubing qu yutas ru ssyan nya minhotaw snilat nya bway bhziq / ume.
Atayal_9d62fb08-b90a-f011-bd65-00155db40116,resolved,,"masuq / masoq ku smrzyut lukus, musaʼ / musa kuʼ phapuy la."
Atayal_4ab40afd-b80a-f011-bd65-00155db40116,resolved,,mawmaw / memaw tayhuk / tehuk hwinuk kinqruyux snawnux nyaʼ / nya.
Atayal_7d63fb08-b90a-f011-bd65-00155db40116,resolved,,maziy qutux mtalah qruzyux na thawak qu qbsuyan / qsuyan knayril / kneril.
Atayal_82d5910d-8345-a3b7-57a0-3a19b0e0d15f,resolved,,mbhuyaw balay knluh/knloh ta kawas qani.
Atayal_74cd3d51-be11-f56e-ac9d-3a19b0e0995a,resolved,,"mbzyaq qu gwagi/wagi/wawi lga, gbyan la, mwah ngasal qu yaba la."
Atayal_9afb0203-b90a-f011-bd65-00155db40116,resolved,,memaw / maymaw mstoput / mstawput myugiʼ mqas qu lhaʼ / nhaʼ.
Atayal_07d9df94-20bb-e7b9-115f-3a19b0e0b84d,resolved,,memaw/mawmaw tehuk/tayhuk hwinuk kinqruyux/kinqroyux snunux/snawnux/hnunux nya.
Atayal_e1f80203-b90a-f011-bd65-00155db40116,dropped,"mha ni mswat qwalax lga, ana taʼ / ta musa / musaʼ mzwi / (cila mnaw ) tay / te tanux la .","mha ni mswat qwalax lga, ana taʼ / ta musa / musaʼ mzwi / (cila mnaw ) tay / te tanux la ."
Atayal_206612f7-b80a-f011-bd65-00155db40116,dropped,"mha ni mswat qwalax lga, ana taʼ/ta musa/musaʼ mzwi/(cila mnaw ) tay/te tanux la .","mha ni mswat qwalax lga, ana taʼ/ta musa/musaʼ mzwi/(cila mnaw ) tay/te tanux la ."
Atayal_8263fb08-b90a-f011-bd65-00155db40116,dropped,"mhaʼ ni ini sami pung keʼ / ke ga, mtluhing / thmut la.","mhaʼ ni ini sami pung keʼ / ke ga, mtluhing / thmut la."
Atayal_1f6612f7-b80a-f011-bd65-00155db40116,dropped,"mhaʼ ni ini sami pung keʼ/ke ga, mtluhing/thmut la.","mhaʼ ni ini sami pung keʼ/ke ga, mtluhing/thmut la."
Atayal_001e28ce-8a33-f011-8fad-000d3a8250a0,resolved,,mhnuk balay qu sobus / sbus.
Atayal_9564fb08-b90a-f011-bd65-00155db40116,resolved,,mhtuw qu wagi / gwagi / wagiʼ la .
Atayal_216612f7-b80a-f011-bd65-00155db40116,resolved,,mhtuw qu wagi/gwagi/wagiʼ la .
Atayal_f2f80203-b90a-f011-bd65-00155db40116,resolved,,"mhuqil / mhoqil qu guqoh / buqoh qani la, blaq balay niqun."
Atayal_f3d8f725-d74d-2b56-0d2c-3a19b0e264b5,resolved,,"mhuqil/mhoqil qu guquh/buquh qani la, blaq balay niqun."
Atayal_70f90203-b90a-f011-bd65-00155db40116,dropped,mhuway su / suʼ sʼ aras kun / saku / sakuʼ rukuʼ / luku .,mhuway su / suʼ sʼ aras kun / saku / sakuʼ rukuʼ / luku .
Atayal_7ef60203-b90a-f011-bd65-00155db40116,dropped,"mhuway suʼ / su,?(bahaʼ la.) / ?(laxiʼ ksayux.)","mhuway suʼ / su,?(bahaʼ la.) / ?(laxiʼ ksayux.)"
Atayal_abae0afd-b80a-f011-bd65-00155db40116,dropped,mhyuci / mplqwi balay sqani.,mhyuci / mplqwi balay sqani.
Atayal_4c9c206b-4718-4737-32f1-3a19b0dcd286,resolved,,ming/meng saku heluk rʼagan mu hmiluk/hmeluk snonux/hnunux qu sswe/ssway mu kneril.
Atayal_bdacf26d-305a-d8df-3cc9-3a19b0e012ea,resolved,,minkahul babaw qhuniq/qhoniq mbzyaq te kyahu qu bhut/bhot.
Atayal_696330aa-8a33-f011-8fad-000d3a8250a0,dropped,"mitaʼ qutux mquʼ bibil / kinharu hiyaʼ, mnkux ru helaw mqinah mgyay.","mitaʼ qutux mquʼ bibil / kinharu hiyaʼ, mnkux ru helaw mqinah mgyay."
Atayal_ad5ffb08-b90a-f011-bd65-00155db40116,dropped,"mitaʼ sakuʼ hucyu / hocyo / plakaw lga, lmnglung sakuʼ yayaʼ la.","mitaʼ sakuʼ hucyu / hocyo / plakaw lga, lmnglung sakuʼ yayaʼ la."
Atayal_266612f7-b80a-f011-bd65-00155db40116,dropped,"mitaʼ sakuʼ hucyu/hocyo/plakaw lga, lmnglung sakuʼ yayaʼ la.","mitaʼ sakuʼ hucyu/hocyo/plakaw lga, lmnglung sakuʼ yayaʼ la."
Atayal_e6f80203-b90a-f011-bd65-00155db40116,resolved,,mkhangi / mhkangiʼ ta / taʼ tuqiy / tuqi ga mita / mitaʼ ta / taʼ gleng.
Atayal_81f90203-b90a-f011-bd65-00155db40116,dropped,mkilux iyal / balay kayal nya / nyaʼ soni / sawniʼ.,mkilux iyal / balay kayal nya / nyaʼ soni / sawniʼ.
Atayal_82f90203-b90a-f011-bd65-00155db40116,resolved,,mkkwiʼ / mkkuyʼ balay knatan na kuy qbaʼ maku.
Atayal_85f90203-b90a-f011-bd65-00155db40116,resolved,,mkmiʼ cikay / cikah roziq ru mhngaw.
Atayal_3a6bfb08-b90a-f011-bd65-00155db40116,resolved,,mlakaʼ / mlaka babaw bway qhuniq qu zngliʼ la .
Atayal_09fa0203-b90a-f011-bd65-00155db40116,resolved,,mlawaʼ / mlawa saku rangi / rangiʼ mwah maniq mami ngasal.
Atayal_01b50afd-b80a-f011-bd65-00155db40116,resolved,,mlhngan / lhngan ga son nya hmilaw tapang ssweʼ / sswe mlikuy qu yaya.
Atayal_4062fb08-b90a-f011-bd65-00155db40116,dropped,mluw kululaka/Skoki ru qasu ga ima helaw.,mluw kululaka/Skoki ru qasu ga ima helaw.
Atayal_0a60fb08-b90a-f011-bd65-00155db40116,dropped,"mluw sakuʼ / ku qasuʼ / qasu ga, mtkgil ru mutaq sakuʼ / saku.","mluw sakuʼ / ku qasuʼ / qasu ga, mtkgil ru mutaq sakuʼ / saku."
Atayal_4f6330aa-8a33-f011-8fad-000d3a8250a0,dropped,"mnaqut suʼ zyway / yuwaw hera / shera sa, wal smyuk la ?","mnaqut suʼ zyway / yuwaw hera / shera sa, wal smyuk la ?"
Atayal_536330aa-8a33-f011-8fad-000d3a8250a0,resolved,,mnaras huzil ru patas wal qmalup sheraʼ / shera lhngan qu yabaʼ.
Atayal_51f80203-b90a-f011-bd65-00155db40116,dropped,mnbuʼ squliq ga smoya / smawyaʼ maniq mamiʼ / mami yumoq / zinqzyaq.,mnbuʼ squliq ga smoya / smawyaʼ maniq mamiʼ / mami yumoq / zinqzyaq.
Atayal_2a6612f7-b80a-f011-bd65-00155db40116,dropped,mnbuʼ squliq ga smoya/smawyaʼ maniq mamiʼ/mami yumoq/zinqzyaq.,mnbuʼ squliq ga smoya/smawyaʼ maniq mamiʼ/mami yumoq/zinqzyaq.
Atayal_19f40203-b90a-f011-bd65-00155db40116,dropped,"mnbuʼ sswe kneril la, tkran ku qutux kopuʼ / qhzi mtbasaw qsyaʼ pniqan maku iyuʼ / izyu.","mnbuʼ sswe kneril la, tkran ku qutux kopuʼ / qhzi mtbasaw qsyaʼ pniqan maku iyuʼ / izyu."
Atayal_b5f40203-b90a-f011-bd65-00155db40116,resolved,,mngihuy ru ttepoq iyal kaway qaniʼ / qani.
Atayal_2861fb08-b90a-f011-bd65-00155db40116,resolved,,mngunguʼ ksʼangun na qbsuyan kneril / knayril ru si tlqing qung hihi.
Atayal_dab20afd-b80a-f011-bd65-00155db40116,resolved,,mnwah mnayang qmayah tbxan trakis shiraʼ / shera qu yabaʼ / yaba.
Atayal_024217da-8a33-f011-8fad-000d3a8250a0,resolved,,mnwah mnayang qmayah tbxan trakis shiraʼ/shera qu yabaʼ/yaba.
Atayal_bd61fb08-b90a-f011-bd65-00155db40116,resolved,,mnwah pqwasan biruʼ / biru sheraʼ / shira sswe / ssway kneril.
Atayal_76f60203-b90a-f011-bd65-00155db40116,resolved,,"mnwah sakuʼ kyokay / kyukay sheraʼ, ana ga ini / iniʼ misu / misuʼ ktay."
Atayal_f54117da-8a33-f011-8fad-000d3a8250a0,resolved,,mnwah sami maziy orongko squ syubay babaw qlyan shiraʼ/shera.
Atayal_29062fc8-8a33-f011-8fad-000d3a8250a0,resolved,,mnwah sami maziy urungkuʼ squ syubay babaw qlyan sheraʼ/shera.
Atayal_4c64fb08-b90a-f011-bd65-00155db40116,resolved,,mnwah sami maziy urungkuʼ squ syubay babaw qlyan shiraʼ / shera.
Atayal_a26612f7-b80a-f011-bd65-00155db40116,resolved,,mnwah sami maziy urungkuʼ squ syubay babaw qlyan shiraʼ/shera.
Atayal_1e62fb08-b90a-f011-bd65-00155db40116,resolved,,mnwah simu inu / inuʼ shira / hera?
Atayal_aa61fb08-b90a-f011-bd65-00155db40116,resolved,,mnwah smiʼ mrusaʼ / rusaʼ rgyax shiraʼ / heraʼ lhngan qu qbsuyan mlikuy.
Atayal_3462fb08-b90a-f011-bd65-00155db40116,dropped,mnwah sqani qlyan qutux tayal / squliq. iniʼ / ini kayal / kal mha imaʼ / ima qu hiya. si sbil qabang lru wayal / (wayal mshriq ) la.,mnwah sqani qlyan qutux tayal / squliq. iniʼ / ini kayal / kal mha imaʼ / ima qu hiya. si sbil qabang lru wayal / (wayal mshriq ) la.
Atayal_2863fb08-b90a-f011-bd65-00155db40116,resolved,,mnwah ta pqwasan biru shera / hrra.
Atayal_7c6b12f7-b80a-f011-bd65-00155db40116,resolved,,mopuw/mawpuw kawas maku la.
Atayal_3d483c9e-8a33-f011-8fad-000d3a8250a0,resolved,,mosa / mawsaʼ sakuʼ / saku hmbyat ramat qmayah.
Atayal_a3fa0203-b90a-f011-bd65-00155db40116,resolved,,mosa mhkangiʼ qu yayaʼ / yaya.
Atayal_5f6330aa-8a33-f011-8fad-000d3a8250a0,resolved,,mosa/mawsaʼ sakuʼ/saku hmbyat ramat qmayah.
Atayal_ab64fb08-b90a-f011-bd65-00155db40116,resolved,,mpangaʼ / mpanga suʼ / su yawaʼ / yawa musaʼ / musa suʼ / su lmamuʼ / mamu bmhziq / bhziq rgyax ga?
Atayal_aafa0203-b90a-f011-bd65-00155db40116,resolved,,mpitu / mpituʼ pgan ngta / ngtaʼ qu wal nya / nyaʼ rasun la.
Atayal_5a60fb08-b90a-f011-bd65-00155db40116,resolved,,mpitu qitun cyux maki thasaʼ / thasa.
Atayal_a56612f7-b80a-f011-bd65-00155db40116,resolved,,mpitu/mpituʼ pgan ngta/ngtaʼ qu wal nya/nyaʼ rasun la.
Atayal_f7b40afd-b80a-f011-bd65-00155db40116,resolved,,mplqwiʼ qu hlaqi hiya / hiyaʼ.
Atayal_f62132df-3543-d430-1af4-3a1c1c739238,resolved,,mpuw/mopuw/mawpuw sazing kawas nya la.
Atayal_6860fb08-b90a-f011-bd65-00155db40116,resolved,,mqalux huzil qasa ga kiʼan qmiciʼ hiʼ / hi nyaʼ / nya.
Atayal_91b30afd-b80a-f011-bd65-00155db40116,resolved,,mqalux qu cyaqung hiyaʼ / hiya.
Atayal_b5fa0203-b90a-f011-bd65-00155db40116,dropped,mqas myan / sami balay mgluw mqwas.,mqas myan / sami balay mgluw mqwas.
Atayal_b4fa0203-b90a-f011-bd65-00155db40116,resolved,,mqas saku balay mita / mitaʼ isu.
Atayal_0dfa0203-b90a-f011-bd65-00155db40116,dropped,mqnzyat / qngzyat / mqnzyat / mkaru balay mlikuy qasa.,mqnzyat / qngzyat / mqnzyat / mkaru balay mlikuy qasa.
Atayal_21fb0203-b90a-f011-bd65-00155db40116,dropped,"mqwalax la, iyat ku / sakuʼ baq / qbaq musa mcisal / mnaw / lmosay te / tay tanux.","mqwalax la, iyat ku / sakuʼ baq / qbaq musa mcisal / mnaw / lmosay te / tay tanux."
Atayal_e8f50203-b90a-f011-bd65-00155db40116,dropped,mqwas te / tay babaw qhuniq / qhoniq krryax qu qbhniq.,mqwas te / tay babaw qhuniq / qhoniq krryax qu qbhniq.
Atayal_c933b81e-e354-fe71-0ba1-3a19b0dd135a,resolved,,"msbisuw ga, laxi sʼurux bih kyahu qhuniq/qhoniq."
Atayal_e49b2bb0-8a33-f011-8fad-000d3a8250a0,dropped,"msmiʼ/mslʼuy iyal qu uru qani, yaqih qmahan.","msmiʼ/mslʼuy iyal qu uru qani, yaqih qmahan."
Atayal_92fb0203-b90a-f011-bd65-00155db40116,resolved,,mspat pgan phpah qu wal maku / makuʼ sbiq hiya / hiyaʼ.
Atayal_a96612f7-b80a-f011-bd65-00155db40116,resolved,,mspat pgan phpah qu wal maku/makuʼ sbiq hiya/hiyaʼ.
Atayal_a961fb08-b90a-f011-bd65-00155db40116,resolved,,mspat rumaʼ / ruma cyux maki qmayah.
Atayal_9c62fb08-b90a-f011-bd65-00155db40116,dropped,msqun / psqun taʼ / myan smqqas ryax squ htagan / hintgan / hintagan na yabaʼ / yaba.,msqun / psqun taʼ / myan smqqas ryax squ htagan / hintgan / hintagan na yabaʼ / yaba.
Atayal_529a0271-35fb-3c39-3971-3a19b0de7c09,resolved,,msqun sami kgabi ru mangay bingah/bengah.
Atayal_8cb10afd-b80a-f011-bd65-00155db40116,dropped,msrʼux sami / myan tay / te ʼzil.,msrʼux sami / myan tay / te ʼzil.
Atayal_69271af1-b80a-f011-bd65-00155db40116,dropped,msrʼux sami/myan tay/te ʼzil.,msrʼux sami/myan tay/te ʼzil.
Atayal_99fb0203-b90a-f011-bd65-00155db40116,resolved,,mstnaq ku tuqiy sinsiy heraʼ / sheraʼ.
Atayal_9cfb0203-b90a-f011-bd65-00155db40116,dropped,msuʼun / suʼun / msʼun balay qsyaʼ / qsya na kopuʼ / qhzi.,msuʼun / suʼun / msʼun balay qsyaʼ / qsya na kopuʼ / qhzi.
Atayal_249c2bb0-8a33-f011-8fad-000d3a8250a0,dropped,"mswat qwalax la, ana ku / kuʼ musa / musaʼ mʼzwi / mcisal tanux / ( mnaw tay tanux ) lga / lrwa ?","mswat qwalax la, ana ku / kuʼ musa / musaʼ mʼzwi / mcisal tanux / ( mnaw tay tanux ) lga / lrwa ?"
Atayal_f19b2bb0-8a33-f011-8fad-000d3a8250a0,dropped,msʼrux sami / myan tay / te ʼzil.,msʼrux sami / myan tay / te ʼzil.
Atayal_29fb0203-b90a-f011-bd65-00155db40116,resolved,,msʼunu / mʼunuw ga mqzinah ta mgyay musa tanux .
Atayal_ab6612f7-b80a-f011-bd65-00155db40116,resolved,,msʼunu/mʼunuw ga mqzinah ta mgyay musa tanux .
Atayal_5ff70203-b90a-f011-bd65-00155db40116,resolved,,"mtalah lukus makuʼ / maku ga, plqwiʼ lukus ssweʼ / ssway kneril hiyaʼ / hiya."
Atayal_48b40afd-b80a-f011-bd65-00155db40116,dropped,mtalah nqwaq na guruʼ / guru / ruguʼrugu qasaʼ / qasa .,mtalah nqwaq na guruʼ / guru / ruguʼrugu qasaʼ / qasa .
Atayal_3d152ac2-8a33-f011-8fad-000d3a8250a0,dropped,mtalah nqwaq na guruʼ/guru/ruguʼrugu qasaʼ/qasa .,mtalah nqwaq na guruʼ/guru/ruguʼrugu qasaʼ/qasa .
Atayal_376bfb08-b90a-f011-bd65-00155db40116,resolved,,"mtasaw balay insuna zik na kinryaxan, sblaq balay musa msngyaʼ / msngya lmosay."
Atayal_ad6612f7-b80a-f011-bd65-00155db40116,resolved,,"mtasaw balay insuna zik na kinryaxan, sblaq balay musa msngyaʼ/msngya lmosay."
Atayal_0cfc0203-b90a-f011-bd65-00155db40116,resolved,,"mteluq na guqoh / buqoh qani, yaqih niqun."
Atayal_16fc0203-b90a-f011-bd65-00155db40116,resolved,,mtnaq qu enpit / inpit naras myan soni / sawniʼ.
Atayal_17fc0203-b90a-f011-bd65-00155db40116,resolved,,"mtngi / mtngiʼ saku balay maniq la, iyat balay qwaʼun / kwaʼun maniq la ."
Atayal_1ffc0203-b90a-f011-bd65-00155db40116,resolved,,mtuliq qu sswe / ssway kneril la ?
Atayal_1ec6761c-6be7-7bbe-6c74-3a1c1c6f58a3,resolved,,mtzyu kawas sswe/ssway maku kneril la.
Atayal_0260fb08-b90a-f011-bd65-00155db40116,resolved,,mtzyu qabang cyux maki thasaʼ / thasa.
Atayal_cc5efb08-b90a-f011-bd65-00155db40116,dropped,mtzyuʼ pgan biruʼ bnaziy mu / makuʼ.,mtzyuʼ pgan biruʼ bnaziy mu / makuʼ.
Atayal_ae6612f7-b80a-f011-bd65-00155db40116,dropped,mtzyuʼ pgan biruʼ bnaziy mu/makuʼ.,mtzyuʼ pgan biruʼ bnaziy mu/makuʼ.
Atayal_a1fb0203-b90a-f011-bd65-00155db40116,resolved,,"mung kuʼ / ku keʼ / ke nya lga, msyaq sakuʼ la."
Atayal_3f484140-188d-2c2f-7f17-3a19b0e11ae3,resolved,,"mung/mong cikay/cikah ana cipuq hngzyang lga, mnkux ru mngungu mzzyuwaw la."
Atayal_1b63fb08-b90a-f011-bd65-00155db40116,dropped,musa / mosaʼ ku / sakuʼ / saku suxan la .,musa / mosaʼ ku / sakuʼ / saku suxan la .
Atayal_4af80203-b90a-f011-bd65-00155db40116,dropped,musa / musaʼ ku / sakuʼ / saku magal lukus maku.,musa / musaʼ ku / sakuʼ / saku magal lukus maku.
Atayal_415ffb08-b90a-f011-bd65-00155db40116,dropped,musa / musaʼ ku / sakuʼ mluw yaya / yayaʼ mbaziy palaʼ / pala kbalayun lukus.,musa / musaʼ ku / sakuʼ mluw yaya / yayaʼ mbaziy palaʼ / pala kbalayun lukus.
Atayal_daf80203-b90a-f011-bd65-00155db40116,dropped,musa / musaʼ saku / sakuʼ mcisal cikay sinsiy / sinsi mu / makuʼ.,musa / musaʼ saku / sakuʼ mcisal cikay sinsiy / sinsi mu / makuʼ.
Atayal_0af40203-b90a-f011-bd65-00155db40116,resolved,,musa saku hmobing / hmawbing bway pinbahu niqun taʼ kwaraʼ.
Atayal_62a27523-483a-b63a-d92e-3a19b0e1055e,resolved,,musa saku hmobing/hmawbing bway pinbahuw niqun ta kwara/kora.
Atayal_93fb0203-b90a-f011-bd65-00155db40116,dropped,musa saku mstanux / msquciʼ.,musa saku mstanux / msquciʼ.
Atayal_9b65748b-4399-c7c0-fd86-3a1bf334f190,resolved,,musa sami mcisal hugal/hogal ki rangi maku kira.
Atayal_9335b992-801c-cfc8-5541-3a1bf4fff98b,resolved,,musa ʼlwan inu qu kwara/kora mzzyuwaw na snyukan qani?
Atayal_4d64fb08-b90a-f011-bd65-00155db40116,dropped,musaʼ / hala kuʼ / saku cikay / cikah tanux haʼ / ha.,musaʼ / hala kuʼ / saku cikay / cikah tanux haʼ / ha.
Atayal_9464fb08-b90a-f011-bd65-00155db40116,dropped,musaʼ / musa kuʼ / ku / saku / sakuʼ uzi.,musaʼ / musa kuʼ / ku / saku / sakuʼ uzi.
Atayal_b45ffb08-b90a-f011-bd65-00155db40116,resolved,,musaʼ / musa pnep qulih kryax yabaʼ / yaba.
Atayal_b7f40203-b90a-f011-bd65-00155db40116,dropped,musaʼ / musa sakuʼ / saku qmalup / mlata rgyax mkaxaʼ / kaxa. phswa su isuʼ wah?,musaʼ / musa sakuʼ / saku qmalup / mlata rgyax mkaxaʼ / kaxa. phswa su isuʼ wah?
Atayal_7af90203-b90a-f011-bd65-00155db40116,resolved,,musaʼ / musa sami mhkaniʼ / mhkangi cikay misuw qani.
Atayal_57f80203-b90a-f011-bd65-00155db40116,resolved,,musaʼ ku maqut yabaʼ / yaba nanuʼ qu qayaʼ / qeqayaʼ qani hiya .
Atayal_b06612f7-b80a-f011-bd65-00155db40116,dropped,musaʼ/hala kuʼ/saku cikay/cikah tanux haʼ/ha.,musaʼ/hala kuʼ/saku cikay/cikah tanux haʼ/ha.
Atayal_b16612f7-b80a-f011-bd65-00155db40116,dropped,musaʼ/musa kuʼ/ku/saku/sakuʼ uzi.,musaʼ/musa kuʼ/ku/saku/sakuʼ uzi.
Atayal_5e483c9e-8a33-f011-8fad-000d3a8250a0,resolved,,musaʼ/musa sami mhkaniʼ/mhkangi cikay misuw qani.
Atayal_e0f80203-b90a-f011-bd65-00155db40116,resolved,,muwah sqani kira / kiraʼ qutux giqas na setoʼ mha ma.
Atayal_b26612f7-b80a-f011-bd65-00155db40116,resolved,,muwah sqani kira/kiraʼ qutux giqas na setoʼ mha ma.
Atayal_4ff70203-b90a-f011-bd65-00155db40116,dropped,muzit / miray turuy / turak / llgan qu yaba / yabaʼ ru rasun ku / sakuʼ nya / nyaʼ ru sswe mu kneril / knayril musa / musaʼ mcisan / mzuy / mnaw syaw bsilung.,muzit / miray turuy / turak / llgan qu yaba / yabaʼ ru rasun ku / sakuʼ nya / nyaʼ ru sswe mu kneril / knayril musa / musaʼ mcisan / mzuy / mnaw syaw bsilung.
Atayal_2363fb08-b90a-f011-bd65-00155db40116,resolved,,mwah mcisal / mkal ngasal muʼ / mu / makuʼ qu syuniʼ soni.
Atayal_0b9c2bb0-8a33-f011-8fad-000d3a8250a0,resolved,,mwah mcisal/mkal ngasal muʼ/mu/makuʼ qu syuniʼ soni.
Atayal_da5efb08-b90a-f011-bd65-00155db40116,dropped,mwah ngasal mu / makuʼ suxan qu hiya / hiyaʼ.,mwah ngasal mu / makuʼ suxan qu hiya / hiyaʼ.
