token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
lala'tu,3,internal,no,3,Columbia.xml,0,"…n a kenis micalat tu Ke-lun-pi-ya a hekal nu lala'tu 54%, nika caay pakala tu 3% a tademaw, tadem…"
d'ivoire,3,internal,no,1,Cote_d'ivoirie.xml,0,"… kanatal (kamu nu Fa-kuo, République de Côte d'Ivoire, panhiha nu Fa-kuo a kamu: (kot divwaʁ)) ngan…"
malaba'tuay,3,internal,no,3,Cuwang-cu_a_tademaw.xml,0,"…iay a kakitizaan, maazih tu 13 a kitizaan nu malaba'tuay a tademaw, nikauzipan a lalangawan, nisubeli…"
naybalucu'ay,3,internal,no,3,Cyaw-wan-nipow-cya-ciw.xml,0,"…. malecad tu katuuday a tademaw ciniza tu nu naybalucu'ay nizatengan nu misulit tu dadiw cudad, u migi…"
buyubuyu'anay,3,internal,no,3,Cye-te-man-tu.xml,0,"…00 Ingdepah"" u buyu' amin ku liwliw, tukay u buyubuyu'anay a Cye-te-man-tu hatu dihebdiheban, sapi' ku …"
linga'tu,3,internal,no,1,Cyprus.xml,0,"… masakaputay a kanatal . ayaw i 58 a mihcaan linga'tu, Roma ti-kuo itini patizeng tu Cyprus a kanat…"
lala'地理,3,internal,no,3,Cyprus.xml,0,"…u kakitizaan. (u kamu nu Hulam sa: ) hekal a lala'地理 Cyprus i tini i Asia a satipan, nu Mediterra…"
duyu',3,final,no,2,Daren.xml,0,"…adiay nu buyu'buyu'an, nai' ku masaenalay nu duyu', idaw ku ta-u a sawac, an-suo a sawac, hung-k…"
kenis'',3,final,no,2,Daren.xml,0,"…gail tua nipangangan tu nganga u '' ta-zen a kenis'', kapah tu atu ta-u a kenis macacumudcumud mal…"
muwala',3,final,no,2,Daren.xml,0,"…nika pacudad tu ku sihu nu pusung, la'cus tu muwala' tu ba'tu nu na-tiyin. 南田人文景觀觀景台 u cacekawan …"
deandre',3,final,no,1,DeAndre'_Bembry.xml,0,DeAndre' Bembry unu syubay kanas-mali miunduay nu Ami…
cin-cen-se',3,final,no,3,Dhaka.xml,0,"…idaw ku kasiidaan nu likisi, pangangan han u ""cin-cen-se' tukay"" masabinacadan ku nitenunan a tuudan n…"
nikala'cusa,3,internal,no,3,Dhaka.xml,0,"…lawpes nu nikalepacawan, atu culal sananay a nikala'cusa. . Ta-ka u Mun-cya-la a cen-ce lalangawan atu…"
'etolan,3,initial,no,2,Donghe.xml,0,"… Asiroay , Howak , Pa'anifong , Kalifangar , 'Etolan , Alapawan , Cilafinan , Fafokod , Ma'olaway…"
ma'olaway,3,internal,no,2,Donghe.xml,0,"…, 'Etolan , Alapawan , Cilafinan , Fafokod , Ma'olaway . 東河鄉(阿美語:Fafukod) : u Donghe hananay a keni…"
nikasibalucu',3,final,no,3,Douglas_MacArthur.xml,0,"…y taneng tu kita mumul taluma' sa, mahida ku nikasibalucu' mangaay cayay pilaliwngiw. namahida satu mum…"
malemu'ay,3,internal,no,3,Elva_Hsiao.xml,0,…g a angangan a dadiwː micepcep 愛的主打歌·吻(2002) malemu'ay tu lemu' 愛上愛(2003) sakalima a tabakiaya a za…
mamelu',3,final,no,3,Elva_Hsiao.xml,0,…aneng 鑽石糖(2009) sangulan a kaying 蕭灑小姐(2010) mamelu' kaku tisuwanan 我愛我(2011) caay misupuelac ku …
sanai'ay,3,internal,no,3,Equatorial_guinea.xml,0,"…uhi . kina kanatal u matenesay tu i kitaki u sanai'ay a mitadas a kanatal i minkiw , nika i 1996 a…"
e'luncun-zen,3,internal,no,1,E’luncuncu.xml,0,"…55 . likisi歷史 kunyun lima a seci, sumamad nu E'luncun-zen itida henay nu pinganganan tu nuina a zitaya…"
naniyadu'an,3,internal,no,3,E’luncuncu.xml,0,"…a ku niyadu' nuheni Ku'mae atu Pi'lae tusa a naniyadu'an, idaw ku pinganganan tu nuuynaan. Idaw ku sub…"
e'wenke'-cu,3,internal,no,1,E’wenke’cu.xml,0,"…u"". "". siakay, luma' atu sakalacawa 社會,家庭與婚姻 E'wenke'-cu a daydayan nu siakay namaka Hala, Muokun atu…"
muo-taw-se',3,final,no,1,FAIRY_TAIL_muo-daw_masakapahay.xml,0,"…aw-se sapasiwkay tu kawaw nu sakapulungan nu Muo-taw-se' kunhuy, itida i Huy-o-lei-wankuo nu micideka…"
ku'puc,3,internal,no,3,Fa-tuo-muo-na.xml,0,"… ku mikilulay? sademiad han micuda a idaw tu ku'puc? patubeli ci Pi-se, "" tay-ce, aku tu kaku sa,…"
fata'an,3,internal,no,2,Fengbin.xml,0,"…in-ya-ng, satipan belaw u Cingaluan a kenis, Fata'an a kenis, Kuhkuh a kenis, Posku a kenis, nuti…"
''nu,3,initial,no,2,Fenglin.xml,0,"…tu patingen a mikuwan cingaluan ''mihaymaway ''nu liwliw, caay kawini dada ''u haymaw ''ku nis…"
nipisalami',3,final,no,3,France.xml,0,"…, u sasakamuwan nu kitaki natacuwcuway tu ku nipisalami' ku mahiniay. u saicelangay a hungti nu Franc…"
ke'-san,3,internal,no,1,Fuo-la-di-mi-e_Lei-ngi.xml,0,"…n, amica ku sasabay kawawan, itida ci nida i Ke'-san tabakiay a cacudadan minanam tu Wu-li atu Su…"
e'-luo-se-ti'-kuo,3,internal,no,2,Fuo-la-di-mi-e_Lei-ngi.xml,0,"…sa paalesan nu cacudadan, nikudan patayda nu E'-luo-se-ti'-kuo ci Lei-ngi i nalumaan nu heni a Ke-ku'e-ci-n…"
er'-lo-se,3,internal,no,1,Georgia.xml,0,"…u Europe atu Amilika. alahican makakuwang tu Er'-Lo-Se caay tu kacacumud, nu sadikuday sa wamasasik…"
sakalala'ay,3,internal,no,3,Germany.xml,0,"…u ku Germany . (u kamu nu Hulam: 1990年10月3 ) sakalala'ay u kakitizaan nu Germany sa, i etipan atu teb…"
tanayu'an,3,internal,no,3,Germany.xml,0,…y ku tanayu' nu siuzazanay i kitakit. wyza u tanayu'an nu saculilan nu silamalay nu Germany asipen …
nalima'an,3,internal,no,3,Greece.xml,0,"…kamu nu Hulam: .) misaluma'ay katineng'an ku nalima'an nu baetu nu Si-la , wiza ya nu baetu a misal…"
payluma'an,3,internal,no,3,Guangfu.xml,0,"…eng a nipangangan sa u ""Bataan"", i mahida sa payluma'an sa mamin a paluma tu daung ku itiniay, kyu i…"
kama',3,final,no,2,Guanxi.xml,0,"… nipacikahan tu kulang , kamulaw , kamacal , kama' , ucia'sa ,micidek ku Guanxi sencaw u sasasi…"
adidi'tu,3,internal,no,3,Guinea-Bissau.xml,0,"… nu iluc). . tatengaay nu Putaw-ya a tademaw adidi'tu, Cinaiya-pisu misiteked satu katuuday nu Puta…"
nipibata'an,3,internal,no,2,H2_“_manga_a_nikulitan”.xml,0,"…nanam idaw ku nikacelakan nida tu tanayuay a nipibata'an, sisa hatidaay nu kaputan u kawanan nu midake…"
nitima'an,3,internal,no,2,Hali_Butul_atu_nitima'an_a_ba'tu.xml,0,Hali Butul atu nitima'an a ba'tu (Amilika a kamu: Harry Potter and th…
mitima'ay,3,internal,no,3,Hali_Butul_atu_nitima'an_a_ba'tu.xml,0,"…iyan a kungku sa, ci Hali Butul ku mapalaway (mitima'ay), i nudukudan nu matineng ci nida tu nikasipun…"
fu-ta',3,final,no,1,Heng-liFu-te’.xml,0,"…gan atu Amilika a kakulian. Heng-li.Fu-te' u Fu-ta' kusi a tawki, dayhan kapah ku nipacakayan tu…"
si-te'-le',3,final+internal,no,1,Heng-liFu-te’.xml,0,…粹黨 sakay ci Hen-li. Fu-te' itida i A-daw-hu. Si-te'-le' milabu tu cence namiedap ci Si-te'-le'. u De…
lai'c,3,internal,no,2,Hong_Kong.xml,0,…-i-san u ahebal 360 i kitakitay u satabakiay lai'c a saculilan. cen-ce tusa a bataan nu kasumam…
sakae'timan,3,internal,no,3,Hua-mu-lan.xml,0,"…an saan u sakaseneng ku kapah haw, u udip ku sakae'timan haw, alawhan ci Mu-lan mapatay kaynahan nu y…"
kainayi'an,3,internal,no,2,Hwang-s_aidangan_nu_kanatal.xml,0,… aemang 5000 malebut ku tademaw. 7 a bulad u kainayi'an a lawad tu cacay a bulad nu Hwang-s aidangan…
balucu'atu,3,internal,no,3,In-ke-lan_a_kenis_nu_banaw.xml,0,…asawaway nu kitaki mikilin tu nu masawaway a balucu'atu tengaanay. Kina aadihan a kenis nu niyadu u …
luma'tu,3,internal,no,3,In-ke-lan_a_kenis_nu_banaw.xml,0,…wa-ce-wa-s a kitidan a luma'kina nu wawaay a luma'tu nipi-te-tu a kunkuay a kitaki u kahenulan a …
tinidada',3,final,no,3,Indonesia.xml,0,"…aliwasak i liwliw, Miy-la-ni-si-ya a tademaw tinidada' maliwasak i nutimulan nu Indonesia. u saayaw…"
yi'k,3,internal,no,3,Iraq.xml,0,…wpesay asip han matabesiw ku cacay malebut a yi'k nu Amei-lika a kalisiw. 1988 a mihcaan zikuz…
cice',3,final,no,3,Jiang-Hui.xml,0,…away gtu tulu kinakawlah. nu napasibungay tu cice' wangcusu' misuli tu sisulit tu cudad ya (sak…
wangcusu',3,final,no,3,Jiang-Hui.xml,0,…tu tulu kinakawlah. nu napasibungay tu cice' wangcusu' misuli tu sisulit tu cudad ya (sakadihian a …
su-na',3,final,no,3,Jiang-Hui.xml,0,…buay a nipisulid tu ci Ciyang-Huy aci Ciyang Su-Na' cala kakan nanihican tu ku nisayicelang nu h…
saba',3,final,no,3,Jiang-Hui.xml,0,… katukuh tusaay a mihecan sa ladayen nida ku saba' ci yangsuna' mudadiw. tu denes nu heni tatus…
yangsuna',3,final,no,3,Jiang-Hui.xml,0,…tusaay a mihecan sa ladayen nida ku saba' ci yangsuna' mudadiw. tu denes nu heni tatusa sa matineng…
kusi',3,final,no,3,Jiang-Hui.xml,0,"…lan ka dadiw, kiyu alahan tu nu palikuduay a kusi' cinida. nikatahkal 1981 a mihcan sepatay a b…"
talabu',3,final,no,2,Jinfeng.xml,0,… a tukus nu ungsin hay ayda caay hen pacumud talabu'. . u bancal nu kilangkilangan i cin-fun a ken…
nisaluma',3,final,no,3,Jinfeng.xml,0,"… nu laylayay a seneng , anu u mahicahicaay a nisaluma' atu a adihan kanca caay kalecad a mitapal, h…"
balucu'i,3,internal,no,3,Jinfeng.xml,0,"…ubana, kya niyadu atu cacudatan pasacacay ku balucu'i liwliw nu cacudatan yadah ku nipadeng nu pay…"
ji'an,3,internal,no,2,Ji’an.xml,0,"Ji'an a sakuwan ku Hualien. kumud nu kalesakan, 62…"
lae'd,3,internal,no,3,Jordan.xml,0,"… yadah ku nu malumanay nu ba'tuaynay a ziday ""lae'd tu ayzaay pakala tu tusa a mang ku nisubelid…"
adidi'au,3,internal,no,3,Jordan.xml,0,…apadeng tu ku lamal. Naka zikuzan izaw tu ku adidi'au a nngangawawlald sa mapepel. Katukuh 1971 a …
mutena',3,final,no,3,KK_kitidaan.xml,0,"…acay a lasubu idaw ku sidikucay tu nu kincal mutena', idaw henay ku sikadidengay miliwliw tu kakit…"
misanyadu',3,final,no,2,Kabulawan_nu_nyadu`遷移史_uni_calakatan_nu_teluc_nu_sakidaya_a_tademaw.xml,0,"…palidaw, kaykayda satu patideng tu tada,uma' misanyadu' i nalalacan. mulakuwit tu talawadaw ''越過花蓮溪'…"
yuadidi',3,final,no,1,Kala_Idiw.xml,0,"… tini i balucu' niyam, u sakapahay a wina. . yuadidi' kaku yuadidi' kaku pahanhan ku micudaday tay…"
luo-puo-te',3,final,no,2,Kan-pei-la.xml,0,"… tu tusa a nikalepacawan, itida i cung-li ci Luo-puo-te'. mun-si-se nipisakamuan, malaheci ku kanatal …"
bulucu',3,final,no,3,Kau_Wei_He.xml,0,"…alasabitayan na ila kuya damsayay maulahay a bulucu' nu Yincumin i tatilengan ni Kau Wei He, caay…"
sibana',3,final,no,3,Kau_Wei_He.xml,0,"… patileng tu sakuwan tu pasawali, paluwad tu sibana' nu Yincumin, pabatel vu lalan nai Pusku katu…"
e'-tu-man,3,internal,no,2,Kay-luo.xml,0,"…idaan a nisakaputan. Ma-mu-lu-ke tademaw atu E'-tu-man tademaw a misatadas tu lala, misaicelang pat…"
ibayu'ay,3,internal,no,3,Kayak_nu_gumu_a_sangaan_a_sapibalunga.xml,0,"…es nu sapisanga sa naw lingasa nu buting atu ibayu'ay a micucuay a asupan ""hay-paw, hay-se"" atu I …"
kakaduba'an,3,internal,no,3,Kayuwabis.xml,0,"… kalcabi'an nu nyadu'sa, maluayaayaw tayda i kakaduba'an, amaluaya milcabi' tu katuuday, anu pila'disa…"
tatuzu'an,3,internal,no,2,Kazakhstan.xml,0,"… nu heni sa mutuling tu malumanany a key-zay tatuzu'an, misimawan tu sabatahekalay a kalisiw, sacunu…"
o'k,3,internal,no,2,Ke-la-la-pang.xml,0,"…w nu Png-kow pulung nu aca ""GSDP"" 8.55 emang o'k Lupi a kalisiw 1,200 o'k Amelika a kalisiw"",…"
mapesu',3,final,no,2,Ke-pen-ha-ken.xml,0,"…udadan, yu amusaluemeng tu ku nikalepacawan, mapesu' ku yadahay nu Da-may Nuo-wi a bulungaan nu h…"
lawa',3,final,no,3,Ke-pen-ha-ken.xml,0,"…u hitay nu Ing-kuo tulu a wangan nu tadeamw, lawa' hantu ku Ke-pen-ha-ken, taydan midebung mi'd…"
niyadu'a,3,internal,no,3,Ke-pen-ha-ken.xml,0,"…tadahunbu. kakulian tu ba'ketay itida nami i niyadu'an, ayda a mihcaan yadah ku kakulian palimaden…"
niyacu',3,final,no,3,"Korea,_south.xml",0,"…li i Ya-li-cyang mapacakep tu, maka amisay a niyacu', kanatal sa cacay han mikuwan, sakalawpes tu …"
niyacu'ay,3,internal,no,2,Kurgyzstan.xml,0,"…litemuhan nu laylay a kanatal. nanu yadah ku niyacu'ay a binacadan i Ci-al-ci-s matenes tu mueneng,…"
atanayu',3,final,no,3,Kurgyzstan.xml,0,"…a lala. Na-lung-he mabalat tu lala, i labuay atanayu' 540 akung-li. ya zu-he a bukelal 220 a kung-…"
aniyazu',3,final,no,3,Laiyi.xml,0,"…asalumaluma' sa, 2,230 ku luma'. ilabu nu kasaniyazu' nu siyang sa, 7,327 ku ingcumin a tademaw. u…"
kasabuyu'an,3,internal,no,3,Lanyu.xml,0,"…daan a kenis sa, masa nu pulung i Pusungay a kasabuyu'an a kenis, nu limaay a sausi nikasacacay a pik…"
nga'ay,3,internal,no,2,Lisin.xml,0,"…ipay a lisin. lisin a dadiw nu mita, caay ka nga'ay a cecay a mudadiw, izaw ku mikieciway, izaw …"
mabana',3,final,no,3,Lisin.xml,0,"…,caay ka aca makakayat. uniyan i tila kita a mabana' tu nika u sa kalekec nu niyazu' ku pilisin h…"
mauta'ay,3,internal,no,3,Liw-ciw_subal.xml,0,"…adidi'ay Liw-ciw a balunga caay tu kawzih ku mauta'ay a tademaw, uyni adidi'ay Liw-ciw a saculil u…"
lulu',3,final,no,3,Lubus-Mapalaway-Amalingatu_Misakakawaw.xml,0,…ngatu tu ku teluc isu amisakakawaw / 您的子孫開工啦 lulu' 第四小段 mapalasul tu niyam ku yadahay a sapatat…
sakalulu',3,final,no,2,Lubus-Mapalaway-U_Kapah.xml,0,… misa kimukimulu sanay a lukiyaw / 交織成一圈圈的祭舞 sakalulu' palitemuh tu adingu / 迎靈 lipahaken ku adingu…
didi'tu,3,internal,no,3,Lubus-Mapalaway-U_Kapah.xml,0,"…saupu / 用誠心和團結 maangicen ku ipabaway isasaay didi'tu / 感動 天,地,神明 kalalitin ku lima katatules ku b…"
kasasula'cus,3,internal,no,3,Lubus-Mapalaway-U_Kapah.xml,0,…katatules ku balucu' namu / 你們要手牽手 心連心 amana kasasula'cus tu tademaw / 不要與人衝突 kasasukapah kamu / 要惺惺相惜…
lumi'ad,3,internal,no,1,Lunilunan_a_niyazu’_nu_Pangcah.xml,0,"…niyazu', tu mihecahecaan saka 7 a bulad 10 a lumi'ad misatapang tu miilisin, tu cecay a miheca it…"
misi'ayaw,3,internal,no,2,Lunilunan_a_niyazu’_nu_Pangcah.xml,0,"…iluma nu selayan, nika anini satu malecad tu misi'ayaw tu kicay atu kasadak nu tamdaw talapaputal m…"
puo-ke'lay,3,internal,no,1,Ma-ing-ciw.xml,0,"… tu tabakiay a cacudadan nataydatu i Cia-cuo Puo-ke'lay tabakiay a cacudadan miadih, ku manglay cini…"
taluma'ay,3,internal,no,3,Ma-ke-sPu-lang-ke.xml,0,…4 a bulad 1 a demiad makay Ing-kow mapaydang taluma'ay anipakutayan ci Aw-to.haenan. uyza macalap n…
tinkuku',3,final,no,2,Ma-li-ya.xml,0,"…maliyan u tamelacay tu haynikapatay, tayda i tinkuku' . patatenga' ku tinsukiw u tamelacay nai' ku…"
cumi',3,final,no,2,Ma-li-ya.xml,0,"…. patatenga' ku tinsukiw u tamelacay nai' ku cumi' nimaliyaan . lu-ma tinsukiw, tung-huwan-ce k…"
sise',3,final,no,3,Macau.xml,0,"… aydaay nu masingaay a nisangaan patideng tu sise' a nisangaan. 大炮台, . naw Macau nu hitayan a s…"
umah',3,final,no,3,Mala_atademaw.xml,0,"…an misabana' tu aymala a tademaw , mialaw tu umah' nu intian, mialaw aca tu kel a kitidaan kaku…"
pakelakela'an,3,internal,no,1,Malungayangay.xml,0,"…akasic ni Butung, samuhmuh sa tu ci Butung i pakelakela'an misanga' tu culen, anu hicahican nu katuuday…"
tulami',3,final,no,2,Malungayangay.xml,0,"…ng tuamin ku tademaw, tu nipaluma nida iumah tulami' namahida sa tatenga'isaw cikatenes, katuud t…"
ni-ke'-sen,3,internal,no,1,Maw-ce-tun.xml,0,"…imula nu caycaywal a dabekan. 1971年9月, 118室. Ni-ke'-sen, midis ci Lin, midis ci Kug atu midis ci Ten …"
'ayaw,3,initial,no,3,MayawKilang.xml,0,"…w. mikawaw i pu'ukwan. miyenkyu to tademaw i 'ayaw. tusa a wawa (tutuy), u acawana ci Valis, u B…"
kawala',3,final,no,3,Mei-ni-se.xml,0,"…nai' i cuda a tahekal "" Kay-luo mahetikay nu kawala' atu Pa-le'- muo paya"", uyniyan ni sulitan tu…"
masasunga'ay,3,internal,no,1,Midayhiw_tu_Syifu_ci_Cayinwen_Cungtung_miuyamali_tu_Incumin_a_cudad.xml,0,"…yawan nu Balay ku S a ngiha'. tatenga'ay atu masasunga'ay u malecaday i nizateng. zuma satu sa, tateng…"
lumelumeni'ay,3,internal,no,3,Montenegro.xml,0,"…an sa na u tanayu' tanayu'ay makakitikitinay lumelumeni'ay a buyu'buyu'an sa. u aenengan sa i Balkans ,…"
sakalaledi',3,final,no,2,Muo-ni.xml,0,"…usa ci nidaan, amana pienip tu pah, titi atu sakalaledi'. matulin musakamu tu tuluay a demiad, sisa mi…"
ca-pu-e-ti'-pya-ke',3,final+internal,no,1,Muo-si-ke-cen.xml,0,…nu dadadadanan. . ida i tungduh nu buyuan nu Ca-pu-e-ti'-pya-ke' a sasalamaan nu Ca-pu-e-ti'-pya-ke' nu Ca-pu…
akiti',3,final,no,3,Na-low-pi.xml,0,…katalakawan tu 1660m ku buyu' sisa dimiad tu akiti' nu Bay-cow caay kalecad. tademaw amin hatu u…
buyu'anupidang,3,internal,no,3,Namakayni.xml,0,"== kakiliman == Namakayni nu buyu'anupidang nisulitan, nayi cacay walu lima bataan a mih…"
lalami'an,3,internal,no,3,Nauru.xml,0,"…bus, paza' (pada') atu canacanan nu langaw a lalami'an, nu nipalumaan tu lami' atu buting tanengasa …"
tatenga'an,3,internal,no,3,Ni-ke-lowMa-ci-ya-wi-li尼可羅·馬基亞維利.xml,0,…anukas atu pikuwana dimiad. i 1494 a mihcaan tatenga'an tu midebung ku waliay a lasubu a mihcaan Ba-…
kangelu'an,3,internal,no,3,Ni-ke-lowMa-ci-ya-wi-li尼可羅·馬基亞維利.xml,0,…I-ta-li mabiyalaw tu midebungay kalalecad ku kangelu'an a ziday.
pakaakuti',3,final,no,2,Ni-ku-la-sAw-to.xml,0,"…sasa mikawaw cung-cen-silamal malikat taneng pakaakuti' tu malamelay bali, saka sepat pabaw sapatahk…"
paakuti'an,3,internal,no,1,Ni-ku-la-sAw-to.xml,0,…as mawawahay micumud ku bali mahelup micumud paakuti'an. patahkal tu bali hamin micumd ku bali cung-c…
biti',3,final,no,2,Ni-ku-la-sAw-to.xml,0,…iza labu paakuti'an malamel ku bali ai 0.001 biti' zikuz mamin tu akuti'. namahini cacay ku 50 …
si'-se-ci',3,final+internal,no,1,Nihu-he’zen_尼夫赫人.xml,0,"…dip namakayda i Way-pei-ciw-e buyuan nanay a Si'-se-ci' lalangawan, yu sumamad mikilul kunuheni tu b…"
kalumeni',3,final,no,3,Nikelitu_a_tademaw.xml,0,"… kulit u bukes apuyu' malukut; ubukes sa cay kalumeni' micedek ku kulit nu banges, malukut ku bukes…"
sitanaya'ay,3,internal,no,3,Piyoxo.xml,0,"… saamisan Mawuku sa'wac, Tai 11 zazan ayaza, sitanaya'ay a taneng malukay a lala'. uyzasa, macapisa t…"
kalimucu'an,3,internal,no,3,Polinisiya_“Polynesia”.xml,0,"…adih tu tademaw. Polinisiya idaw ku tuluay a kalimucu'an dungawan, u duma sa ya Hawai a subal, Niwsil…"
kalimucu'ay,3,internal,no,3,Polinisiya_“Polynesia”.xml,0,"…al, Niwsilan a subal atu 復活節島. caykaw tuluay kalimucu'ay a dungawan dada', idaw henay ku Samuya, Tung…"
pa'seka-e,3,internal,no,1,Pulayce-Pa’seka-e（Blaise_Pascal）布萊茲帕斯卡爾.xml,0,…= nidatengan malatademaw a sawinaan- Pulayce-Pa'seka-e(Blaise Pascal 1623-1662) Pulayce-Pa'seka-e(k…
ren'ai,3,internal,no,1,Ren’ai.xml,0,Ren'ai Ren'ai a sakuwan ku Nantou. kumud nu kalesak…
masakunga',3,final,no,3,Salengacay_suleda_a_kung-cu.xml,0,"… tademaw, niikec niza sa u balucu' nu pabuy. masakunga' kya padek a wina, linges sa sabilil satu muc…"
tanga'h,3,internal,no,3,Salengacay_suleda_a_kung-cu.xml,0,"…azan nu eli'ay a luma', mikilulay cinizaan i tanga'h izaw ku tusa tabakiay a palang ""milabung tu …"
ceku'k,3,internal,no,3,Salengacay_suleda_a_kung-cu.xml,0,… sansandeban tu. papituay apuyu'ay a tademaw ceku'k sa pakazih ci Salengacay suleda a kung-cu ma…
amilalebu',3,final,no,3,Samoa.xml,0,"… tabaki nu udip, micidek ku icelang, icelang amilalebu', u udip nuheni tanestes asipilalebu, sisa hin…"
cu-cu'-yen,3,internal,no,1,Saw-lin-se.xml,0,"…atu, pasuSaw-lin-se hina niwying, Ta-lin atu cu-cu'-yen ilabuay a ""tin-ti'-ce-cun misangaay a masaka…"
sedi'k,3,internal,yes,2,Sedi’k.xml,0,"Sedi'k 賽德克族 kakiliman Sedi'k ""kamu nu heni Seediq"" …"
mawada'ku,3,internal,no,3,Senegal.xml,0,"…a misaicelang mipalihalay tu cence milihida, mawada'ku siafu misuayaw tu sakaudip nu sapikawan, mis…"
sida'cusay,3,internal,no,3,Sengan.xml,0,"…zu' 4 a luma' 22 a tademaw. tina tademaw sa, sida'cusay a kaliwaza, sisa mabulaw tayza i Sengan. kya…"
namakabuyu',3,final,no,3,Sing-kan.xml,0,"…n u kabaliyusa, alahican malananum atu lanu' namakabuyu' tu nikacascasan, hina caledes itida, mahida …"
palatatenga'en,3,internal,no,3,Sirayacu.xml,0,"…iway pasasuma tu Pinpucu. ayza caay henay ka palatatenga'en nu Cowng-hwa-min-kow cung-yang cenbu, ayzaay…"
nipatatenga',3,final,no,3,Sirayacu.xml,0,"… han zikuz, Taynan cebu patatenga' u ""Taynan nipatatenga' a Yincumicu"". 2013 a mihcaan, Kalingku a kuw…"
duo-le-pa-han-te',3,final,no,1,Somalia.xml,0,…ecaded alihalay. nina niyaduay a Dole Bahant (Duo-le-pa-han-te' 多勒巴漢特) u tumuk mihaput tu sasakamuen pakatin…
song's,3,internal,no,3,Song_Hui_Qiyaw_(Korea).xml,0,…s Korea Power Celebrity list. The success of Song's television dramas internationally establishe…
tula'ani,3,internal,no,1,Sri_Lanka.xml,0,"…a mihcaan , u Tamil a tademaw misakaputay tu tula'anikasakaput u misiteked patideng tu ayukiwan, i…"
sipatudu',3,final,no,3,Su-wa.xml,0,…e a FE Pratt sakakaay i caywalpiclim mihcaan sipatudu' cinidaan tu pulung nu miditekay a tademaw ha…
siba'tu,3,internal,no,3,Sudan.xml,0,"…tuklutukan, kilangkilangan atu lanu'lanu'an; siba'tu iadw ku mukin, mum, antang, 'kim, simal, un-…"
puo-w'-kun,3,internal,no,1,Ta-lin.xml,0,"…aan a puo-w'-kuo u satabakiay nu Ay-sa-ni-ya puo-w'-kun, u tataydaan nu katuuday kiya puo-w'-kun. . A…"
nipela'an,3,internal,no,3,Takubuwa_a_kawaw.xml,0,"…wa niza ci Icep Kanasaw pazen han i teban nu nipela'an a tabakiay kilang, emic han mipecec, papieme…"
