record_id,source_sentence_clean,target_sentence_clean,origin,legacy_source_id,legacy_duplicate_rows,source_url,raw_path
GLOSBE_REVIEWED_ZHO_14172f39b3486f57,32 Maharatengayho Iso Han?,32頁 你還記得嗎?,joseph_reviewed_traditional,Amis_1181,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f4974acc1f6d969c,Makahirahiraay ko no'adingoan a sapilood iso a riko' han?,你的屬靈盔甲齊全嗎?,joseph_reviewed_traditional,Amis_1182,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_69fedad5e0dba28a,Mamisa'icel Kiso Misaysay to Lacongis Micowat to Rihaday Han?,你會盡力化解紛爭、促進和睦嗎?,joseph_reviewed_traditional,Amis_1186,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6e91e024eaf79ea4,"So'lin malotay ko roma tamdaw, kamayan mirienang to'ayaw no mitosilay a sa'opo, mahererek cangra mitosil —patikolay fanekfek ko harateng, na iraay ko mahaenay malifetay iso han?","有些人雖然很疲倦,還是去參加傳道前聚會,他們在傳道結束後,都覺得精神恢復過來了,你是不是也有這樣的經歷呢?",joseph_reviewed_traditional,Amis_1187,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6f2d662d46d29227,Iraay ko misimaway tisowanan a coyoh han?,你有個守護天使嗎?,joseph_reviewed_traditional,Amis_1188,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_fc052867e23a4d01,Mihadidiay a Mitala Kiso Han?,你會耐心等候嗎?,joseph_reviewed_traditional,Amis_1189,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_25c1266cd5900faa,Mafana'ay Kiso Samaanay ko So'linay Demak Han?,你知道事情的真相嗎?,joseph_reviewed_traditional,Amis_1190,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7e0899e420049e16,"Wa fana'en iso ko ""kihcod"" a demak han?",你需要告訴他們所有的事嗎?,joseph_reviewed_traditional,Amis_1191,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d2af55b94d1153af,"MISI'AYAWAY kiso to adada, cango'ot no saka'orip anca saroero han?","你正面對問題,像是生病、經濟難題或迫害嗎?",joseph_reviewed_traditional,Amis_1192,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e872bc0d22c36fb2,"Mihadidiay kako micada to salikaka, a cipinangto pakayraan nangra han?","我耐心地對待弟兄姐妹,也理解他們的情況嗎?",joseph_reviewed_traditional,Amis_1194,0,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_05cd6c0d7f62f042,"17 Kapah tamdaw sa harateratengen, ano caay pirikec ko wama wina tisowanan, ano mihaen so'linay a maolah ko wama wina tisowanan han?","17 年輕人請想想,假如父母從不糾正你,你認為父母真的關心你嗎?(",joseph_reviewed_traditional,Amis_1195,7,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8c4bcd878c1df1d2,"Han ako paca'of: ""Hay, miharatengay kako.","我說:“是,我想。”",joseph_reviewed_traditional,Amis_1196,0,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4a7482a36ee7a196,"Ano caka miako'id ko tamdaw to hinapalada' no mita, wa padotoc kita makahi a palada' han? Tadtaden hena.","一般來說,人對於慷慨施與的行為會有良好的反應。",joseph_reviewed_traditional,Amis_1197,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_005f82f329a5ef42,8 Padamaay Kiso to Wawa Tahira i Picadaan to Ino' Han?,8 你正幫助孩子進步到受浸嗎?,joseph_reviewed_traditional,Amis_1198,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8c93fe0bfdb839c6,"O itiniay tamdaw tayraay i niyaro' iso mikilim to katayalan, coka fana' kiso han?""","難道你不知道為了找工作,這裡的人都到你老家那邊去了!”",joseph_reviewed_traditional,Amis_1200,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d3c702e03c486ee5,"Itini tora pakayraan, papatahekal kiso to timolo a matatodong ko pitadtad tora lalangian han?",15. 詩篇37:25和希伯來書13:5的經文怎樣幫助父母表現勇氣?,joseph_reviewed_traditional,Amis_1201,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e872dec29e1914a1,"(2) O hatiniay a pasalat, awaay ko tolas han?",乙)這種自由是沒有限度的嗎?,joseph_reviewed_traditional,Amis_1202,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0853c1ed8674aa44,"To nika awa no nilifetan, cato pakafilo toni'inorong cingra han?",還是會因為年輕又缺乏經驗而無法負起這個責任呢?,joseph_reviewed_traditional,Amis_1203,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2b1860acacd543d5,"Anca tona caay ka lecad ko pinangan niyam han?""",還是他只是跟我個性不同而已?”,joseph_reviewed_traditional,Amis_1204,5,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_753146ca2ee2afa8,"25 Kapah Tamdaw, Micangacang to No'adingoan a Patosokan Han?","25頁 年輕人,你一心追求屬靈目標嗎?",joseph_reviewed_traditional,Amis_1205,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_55133d6605701e57,"Mihadidiay ca Lowis aci Perin, palemedan ni Yihofa cangra han?","路易斯和佩賴因表現忍耐,耶和華給他們什麼豐厚的獎賞呢?",joseph_reviewed_traditional,Amis_1206,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_be77fd3d1f0fd8be,"a cowantan, nga'ayay pa'arawen iso to potal no cowantan a salicay, licayen ko ciloma'ay: ""Na miharatengay kiso to sasamaan ko hano ikor han?","這份傳單,你可以讓對方看傳單封面的問題,問問他:“你曾想過未來會怎樣嗎?",joseph_reviewed_traditional,Amis_1207,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c18d0521a14e2d14,O lipahakayto a Krisciyang o nganga'ayho a mitongal to lipahak han?,一個已經很喜樂的基督徒可以感到更喜樂嗎?,joseph_reviewed_traditional,Amis_1208,0,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b4a103231e65a58d,32 Mafana'ay Kiso Han?,32頁 你知不知道?,joseph_reviewed_traditional,Amis_1209,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_247ea1652105fbe3,Wa Ira ko Tolas no Roray Han?,人間苦難會終止嗎?,joseph_reviewed_traditional,Amis_1210,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_126d9024b5ae3d08,"Ano maolahay kita ci Yihofaan ato salikaka i, o mamikiemel a eca pakihater han mirepat ko rihaday no tamdaw no Kawas.","如果我們愛耶和華也愛弟兄姊妹,就會努力不讓個性上的差異破壞上帝子民的和平。",joseph_reviewed_traditional,Amis_1211,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3b543c9820bb6bba,"Kawra, o kalimelaan a kimad ko mamiliyaw ma'orip, wa saan kiso a minengneng, halo patenak i tamdaw han?","不過,你會將復活看作是很重要的真理,並跟人分享嗎?",joseph_reviewed_traditional,Amis_1212,5,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a617b10a76548fc1,"Ano malacafay kiso to tao i, mitodongay ci Yihofaan han?",你在與別人相處時效法耶和華嗎?(,joseph_reviewed_traditional,Amis_1213,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_90ee5c996761f10b,"To cecay a romi'ad, licay han ni Pitiro ci Tafong: ""Hano tatayni sa kiso a micara takowanan saw?","有一天,彼得問唐恩:“你為什麼常常來打擾我?",joseph_reviewed_traditional,Amis_1214,6,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_bde19a8aa4b4be51,"Maocoray no paso'linay faloco' kako, cowa ko pidoedo aca to moecelay palinian no Kawas a ma'orip, o mamilasilayho to palinian no Kawas i tamdaw han?""","我受信心推動不只按照上帝的正義標準生活,還會向人宣揚上帝的標準嗎?”",joseph_reviewed_traditional,Amis_1215,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6b5d2ad1559b266d,Misa'icelay kita tano pinengneng ni Yihofa cangranan han?',我是不是努力以耶和華的觀點看他們?”,joseph_reviewed_traditional,Amis_1216,0,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_164baf1af4f789d2,"9 Ihekalay ci Yis mitadtad, itini kalala'ed no mita o malikakaay han ko pinengneng, dotoc misa'icelay cingra to kalimelaan ko misapoeneray faloco'.","9 耶穌清楚說明我們該將彼此視為弟兄姐妹,接著他強調謙卑的重要性。(",joseph_reviewed_traditional,Amis_1217,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_09fc3ebec8a9ca9b,"O kadadoedo no tato'asan ni Misiya, sahetoay o cinganganay to fisac a wawa han?",彌賽亞世系記錄中的人都擁有長子權嗎?,joseph_reviewed_traditional,Amis_1218,0,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_05d3c3283af380ce,"Ano so'lin mimimiming ko loma', wa makahi kiso misaday to pilafinan nangra han?","就算家裡不大,你也可以提供住宿嗎?",joseph_reviewed_traditional,Amis_1219,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b4e3bd6f9cdab0df,"MIDOKO KITA ci Yihofaan, mitokelay to sapilifokaw to olah Ningra, cowa ka hatira han?","我們崇拜耶和華,一定希望得到他的喜愛,不是嗎?",joseph_reviewed_traditional,Amis_1220,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_885acf6a3bebcecb,"Ikor nora isaka 1979 miheca a Mikecolay, o ising ato kakakosiya iraay ko nika cakat itini toni a demak han?","自《守望臺》1979年那篇文章刊登以來,醫學界和科學界在這方面有沒有重大的進展呢?",joseph_reviewed_traditional,Amis_1221,6,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_90a08b174856738c,Padamaay Kiso to Wawa Tahira i Picadaan to Ino' Han?,你正幫助孩子進步到受浸嗎?,joseph_reviewed_traditional,Amis_1222,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_baf05fd5a9cf6ebe,"Misaodo'an iso ko mitosilay demak, misa'icel mipalak to toki to lipalipay a mitosil han?","你將傳道工作視為珍寶,並且努力每周撥出時間傳道嗎?(",joseph_reviewed_traditional,Amis_1223,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a78eafa7b0770f65,"Wa cadaen ako koniya tayal han?""",我應該做這份工作嗎?”,joseph_reviewed_traditional,Amis_1224,2,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ecc2a99fec427e43,"Ano maharekto misa'osi ikor, nga'ayay falicen han?","基督徒作了決定後,還能再改變嗎?",joseph_reviewed_traditional,Amis_1225,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_bd22d8a3cd373fda,"17 Ano sakacakataw i pihodop ci Yihofaan, makahi kiso micada to adihayay a sapahatatanam han?","17 為了在事奉上帝方面做得更好,你願意接受更多訓練嗎?",joseph_reviewed_traditional,Amis_1226,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_65c9f906bb5f54c1,"(2) Pa'araw kiso to ika a mitosil, iraay ko maanan nga'ayay a milifetan han?",乙)最近你播放這些影片有什麼美好的經歷?,joseph_reviewed_traditional,Amis_1227,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2b55091442c6a985,"Tangsolay ci Pawlo aci Parnapas paihkal to cowa pihai cangra to harateng no'alomanay, micicih han nangra ko riko', tayra ilaloma'no tamdamdaw, ta'angay ko piowaw: ""Nawiro matini ko demak namo saw?","保羅和巴拿巴立刻表明自己並不認同群眾的看法,他們撕裂外衣,跳入群眾中,大喊:“為什麼這樣做呢?",joseph_reviewed_traditional,Amis_1228,6,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ccb1af97c5d7aece,13 Maharatengayho Iso Han?,13頁 你還記得嗎?,joseph_reviewed_traditional,Amis_1229,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_72e26e7685594883,"Wa padama to wawa ako, tano harateng ni Yihofa a minengneng to demak, ho eca ka mafiyor no harateng no hekal han?","我會幫助孩子以耶和華的觀點看事情,不受世界的看法影響嗎?”",joseph_reviewed_traditional,Amis_1230,4,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b3a1e0a569af92a7,3 Mafana'ay Kiso Samaanay ko So'linay Demak Han?,3 你知道事情的真相嗎?,joseph_reviewed_traditional,Amis_1231,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_45c099d5d4b8daa6,Miti'eray Kiso ci Yihofaan a Milimek Han?,你向耶和華尋求庇護嗎?,joseph_reviewed_traditional,Amis_1232,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6c31b7e6bb879c07,Pakalalokay ci Fitiriko to salikaka tayra i ta'angayay ko saali a kilac mitosil han?,"那麼,費德里科會鼓勵其他弟兄姊妹去需求更大的地區傳道嗎?",joseph_reviewed_traditional,Amis_1233,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6efb09c7eec7fa27,Hano pasowalen ni Apraham ko fafahi to safa ako kiso han a pasowal cangra hani?,亞伯拉罕對妻子說:“請告訴人你是我的妹妹。”,joseph_reviewed_traditional,Amis_1234,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_14b7a6ad46c1610c,"Caka halafin a mararaw ci Atam aci Ifa, ""dapic han nangra a misolsol ko papah no sokon a kilang a misatalip to satahpo nangra to tireng.""","亞當和夏娃犯罪後,他們“用無花果樹的葉子編成裙子,遮蔽身體”。",joseph_reviewed_traditional,Amis_1235,4,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_58cd2b28b391829e,Tano Harateng ni Yihofa ko Pinengneng Iso to Demak Han?,你用耶和華的觀點看事情嗎?,joseph_reviewed_traditional,Amis_1236,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_db36e6ca9cb58449,Misa'osian ako wa papadama takowanan micangacang to patosokan no'adingoan han?,我作的決定會幫助我追求屬靈目標嗎?(,joseph_reviewed_traditional,Amis_1237,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e44219b7b1bf808a,Misa'osian ako wa papadama takowanan macakat i no'adingoan han?,我作的決定會幫助我在屬靈方面進步嗎?(,joseph_reviewed_traditional,Amis_1238,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e07d45bc83efec03,23 Tano Harateng ni Yihofa ko Pinengneng Iso to Demak Han?,23 你用耶和華的觀點看事情嗎?,joseph_reviewed_traditional,Amis_1239,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ea7638e918f038a1,"Itini i Matay 10:11-13, sanay ko sowal ni Yis: ""Ano icowaay a loma' ko nicomodan namo a miliso' i, nga'ayho han koya loma'.","在馬太福音10:11-13,耶穌說:“你們進那一家的時候,要向家裡的人問好。",joseph_reviewed_traditional,Amis_1240,4,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a965d42a6b0112ae,Misa'icelay kiso milaheci to no'adingoan a patosokan han?,你正在努力達到屬靈目標嗎?,joseph_reviewed_traditional,Amis_1241,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_97cf21dceb030d5f,14 O Papotal Aca no Tamdaw ko Minengnengan Iso Han?,14頁 你會以貌取人嗎?,joseph_reviewed_traditional,Amis_1242,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_45d5f903b8f36edb,"Kapah Tamdaw, Micangacang to No'adingoan a Patosokan Han?","年輕人,你一心追求屬靈目標嗎?",joseph_reviewed_traditional,Amis_1243,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e7c5b8768ba87ca9,"To kina pinapina ako mirienang to sa'opo, milicayay ko salikaka takowanan ato romaroma tamdaw: ""Micada kamo to ino' han?""","參加聚會幾次後,弟兄們問我跟其他的人:“你們想要受浸嗎?”",joseph_reviewed_traditional,Amis_1244,3,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_808003cf2822d8e0,10 Mahecaday ko harateng ita ci Yihofaan aci Yisan han?,10 我們跟耶和華和耶穌的想法一致嗎?,joseph_reviewed_traditional,Amis_1245,1,https://glosbe.com/ami/zh/han/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
